0
2009-10 NBA 2.3 (16th)
2011-12 NBA 2.2 (16th)
2012-13 NBA 2.9 (5th)
2015-16 NBA 3.0 (11th)
Career 2.3 (75th)
Career NBA 2.3 (75th)
