Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,22,HOU,NBA,SF,4,0,34,4.2,13.8,0.308,1.1,3.2,0.333,3.2,10.6,0.3,0.346,0.0,0.0,1.1,6.4,7.4,1.1,0.0,3.2,0.0,3.2,9.5,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,34,4.2,13.8,0.308,1.1,3.2,0.333,3.2,10.6,0.3,0.346,0.0,0.0,1.1,6.4,7.4,1.1,0.0,3.2,0.0,3.2,9.5,
