"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2014-15,21,2TM,NBA,SG,62.0,15.0,1352.0,0.396,0.454,0.287,0.446,0.752,0.494,0.306,0.346,88.0,94.0,82.0,90.0,100.0,93.0,112.0,129.0,-43.4,-39.2,
2014-15,21,PHI,NBA,SG,52.0,15.0,1319.0,0.399,0.456,0.293,0.45,0.756,0.499,0.313,0.351,89.0,94.0,84.0,91.0,101.0,93.0,114.0,131.0,-38.5,-33.2,
2014-15,21,HOU,NBA,SG,10.0,0.0,33.0,0.333,0.417,0.0,0.333,0.5,0.346,0.133,0.2,74.0,86.0,0.0,67.0,67.0,65.0,49.0,75.0,-4.9,-6.0,
2015-16,22,HOU,NBA,SF,37.0,1.0,235.0,0.403,0.468,0.28,0.451,0.8,0.522,0.417,0.347,89.0,95.0,79.0,90.0,106.0,97.0,151.0,122.0,-7.4,-3.2,
2016-17,23,2TM,NBA,SF,49.0,0.0,505.0,0.456,0.553,0.303,0.515,0.842,0.555,0.225,0.391,100.0,110.0,85.0,100.0,109.0,100.0,83.0,124.0,0.3,0.8,
2016-17,23,HOU,NBA,SF,29.0,0.0,212.0,0.456,0.537,0.333,0.522,0.9,0.552,0.147,0.397,100.0,107.0,93.0,102.0,117.0,100.0,54.0,126.0,1.1,0.0,
2016-17,23,BRK,NBA,SF,20.0,0.0,293.0,0.455,0.565,0.282,0.51,0.821,0.556,0.277,0.386,100.0,112.0,79.0,99.0,106.0,101.0,102.0,122.0,-0.8,0.8,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,148.0,16.0,2092.0,0.412,0.479,0.29,0.464,0.776,0.512,0.298,0.357,91.0,98.0,82.0,92.0,103.0,95.0,109.0,127.0,-50.5,-41.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,76.0,1.0,480.0,0.419,0.49,0.291,0.471,0.81,0.519,0.271,0.355,93.0,99.0,82.0,93.0,106.0,95.0,99.0,119.0,-11.2,-9.2,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,52.0,15.0,1319.0,0.399,0.456,0.293,0.45,0.756,0.499,0.313,0.351,89.0,94.0,84.0,91.0,101.0,93.0,114.0,131.0,-38.5,-33.2,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,20.0,0.0,293.0,0.455,0.565,0.282,0.51,0.821,0.556,0.277,0.386,100.0,112.0,79.0,99.0,106.0,101.0,102.0,122.0,-0.8,0.8,
