Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,22,HOU,NBA,SF,4,0,34,5.7,18.7,0.308,1.4,4.3,0.333,4.3,14.4,0.3,0.346,0.0,0.0,1.4,8.6,10.0,1.4,0.0,4.3,0.0,4.3,12.9,85,110,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,34,5.7,18.7,0.308,1.4,4.3,0.333,4.3,14.4,0.3,0.346,0.0,0.0,1.4,8.6,10.0,1.4,0.0,4.3,0.0,4.3,12.9,85,110,
