"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,21,BOS,NBA,SF,46.0,1.0,669.0,0.438,0.543,0.37,0.551,0.786,0.573,0.157,0.607,94.0,102.0,101.0,102.0,101.0,100.0,64.0,155.0,4.5,0.4,
2021-22,22,BOS,NBA,SF,52.0,3.0,574.0,0.396,0.612,0.27,0.481,0.808,0.507,0.143,0.632,86.0,115.0,76.0,90.0,104.0,90.0,58.0,158.0,-18.5,-23.0,
2022-23,23,IND,NBA,SF,73.0,60.0,1816.0,0.427,0.496,0.366,0.525,0.838,0.566,0.241,0.532,90.0,91.0,102.0,96.0,107.0,97.0,90.0,137.0,-24.4,-20.5,
2023-24,24,IND,NBA,SF,72.0,47.0,1995.0,0.496,0.581,0.419,0.606,0.781,0.631,0.216,0.526,105.0,107.0,115.0,111.0,100.0,109.0,88.0,133.0,75.9,70.5,
2024-25,25,IND,NBA,SF,45.0,37.0,1123.0,0.507,0.587,0.431,0.617,0.913,0.653,0.211,0.515,108.0,108.0,120.0,114.0,117.0,113.0,87.0,122.0,56.4,63.7,
2025-26,26,IND,NBA,SF,11.0,11.0,335.0,0.367,0.359,0.373,0.473,0.795,0.518,0.265,0.565,78.0,66.0,104.0,87.0,101.0,89.0,94.0,135.0,-21.0,-21.4,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,299.0,159.0,6512.0,0.456,0.543,0.384,0.561,0.825,0.593,0.214,0.544,97.0,100.0,106.0,103.0,106.0,103.0,84.0,137.0,72.9,69.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,201.0,155.0,5269.0,0.464,0.537,0.4,0.57,0.829,0.604,0.227,0.529,98.0,98.0,110.0,105.0,106.0,104.0,89.0,132.0,86.9,92.3,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,98.0,4.0,1243.0,0.417,0.577,0.318,0.515,0.796,0.539,0.15,0.619,90.0,109.0,88.0,96.0,103.0,95.0,61.0,157.0,-14.0,-22.6,
