Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,21,BOS,NBA,SF,46.0,1.0,669.0,4.2,9.6,0.438,2.2,5.8,0.37,2.0,3.8,0.543,0.551,1.2,1.5,0.786,1.5,5.3,6.8,1.2,0.8,0.5,1.2,4.7,11.7,
2021-22,22,BOS,NBA,SF,52.0,3.0,574.0,4.5,11.4,0.396,1.9,7.2,0.27,2.6,4.2,0.612,0.481,1.3,1.6,0.808,0.9,4.6,5.6,1.4,1.3,0.3,1.9,4.4,12.3,
2022-23,23,IND,NBA,SF,73.0,60.0,1816.0,5.0,11.7,0.427,2.3,6.2,0.366,2.7,5.5,0.496,0.525,2.4,2.8,0.838,1.2,4.3,5.5,1.9,1.1,0.7,1.5,4.7,14.6,
2023-24,24,IND,NBA,SF,72.0,47.0,1995.0,5.7,11.5,0.496,2.5,6.0,0.419,3.2,5.4,0.581,0.606,1.9,2.5,0.781,1.1,3.8,5.0,1.9,1.2,0.9,1.2,4.3,15.8,
2024-25,25,IND,NBA,SF,45.0,37.0,1123.0,6.2,12.1,0.507,2.7,6.3,0.431,3.5,5.9,0.587,0.617,2.3,2.6,0.913,1.2,4.5,5.7,1.7,1.1,0.5,1.2,3.7,17.3,
2025-26,26,IND,NBA,SF,11.0,11.0,335.0,5.8,15.8,0.367,3.3,8.9,0.373,2.5,6.9,0.359,0.473,3.3,4.2,0.795,1.8,3.4,5.3,1.8,1.0,0.3,0.9,2.9,18.3,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,299.0,159.0,6512.0,5.3,11.7,0.456,2.4,6.4,0.384,2.9,5.3,0.543,0.561,2.1,2.5,0.825,1.2,4.3,5.5,1.8,1.1,0.6,1.3,4.3,15.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,201.0,155.0,5269.0,5.6,12.0,0.464,2.5,6.3,0.4,3.0,5.6,0.537,0.57,2.3,2.7,0.829,1.2,4.1,5.3,1.9,1.1,0.7,1.3,4.2,15.9,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,98.0,4.0,1243.0,4.3,10.4,0.417,2.1,6.5,0.318,2.3,4.0,0.577,0.515,1.2,1.6,0.796,1.2,5.0,6.3,1.3,1.0,0.4,1.6,4.5,12.0,
