Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-13,IND,@,PHO,"L, 98-133",*,20,3,9,0.333,1,3,0.333,3,3,1.0,0,3,3,1,1,0,0,2,10,6.7,-4
2025-11-11,IND,@,UTA,"L, 128-152",*,32,5,14,0.357,4,9,0.444,3,3,1.0,1,3,4,7,1,1,0,3,17,16.2,-10
2025-11-08,IND,@,DEN,"L, 100-117",*,26,7,10,0.7,3,4,0.75,8,8,1.0,1,0,1,0,4,0,1,3,25,23.3,1
2025-11-05,IND,,BRK,"L, 103-112",*,32,6,17,0.353,3,9,0.333,0,1,0.0,5,2,7,2,1,0,3,2,15,7.8,-6
2025-11-03,IND,,MIL,"L, 115-117",*,34,5,16,0.313,2,9,0.222,5,6,0.833,3,4,7,1,1,0,1,3,17,10.2,-9
