"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2007-08,27,ORL,NBA,SG,10.0,0.0,293.0,0.0,93.0,7.0,0.0,0.0,4.3,5.6,4.0,1.0,12.0,0.0,6.0,2.0,24.0,3.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,SAS,NBA,SF,8.0,0.0,55.0,0.0,1.0,80.0,19.0,0.0,-7.7,-3.8,2.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,
2010-11,30,CHI,NBA,SG,16.0,16.0,307.0,0.0,100.0,0.0,0.0,0.0,6.4,3.0,3.0,3.0,11.0,1.0,1.0,6.0,26.0,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,32,BRK,NBA,SG,2.0,0.0,23.0,0.0,92.0,8.0,0.0,0.0,-2.7,-4.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,36.0,16.0,678.0,0.0,89.0,10.0,2.0,0.0,4.0,3.3,9.0,5.0,29.0,1.0,7.0,11.0,58.0,3.0,6.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,36.0,1544.0,0.0,89.0,10.0,2.0,0.0,4.0,3.3,21.0,11.0,66.0,2.0,16.0,25.0,132.0,7.0,14.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,16.0,16.0,307.0,0.0,100.0,0.0,0.0,0.0,6.4,3.0,3.0,3.0,11.0,1.0,1.0,6.0,26.0,0.0,2.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,10.0,0.0,293.0,0.0,93.0,7.0,0.0,0.0,4.3,5.6,4.0,1.0,12.0,0.0,6.0,2.0,24.0,3.0,3.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,8.0,0.0,55.0,0.0,1.0,80.0,19.0,0.0,-7.7,-3.8,2.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,2.0,0.0,23.0,0.0,92.0,8.0,0.0,0.0,-2.7,-4.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
