"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2003-04,23,ORL,NBA,SF,73.0,36.0,1787.0,0.403,0.434,0.358,0.477,0.631,0.499,0.227,0.412,92.0,95.0,103.0,101.0,84.0,97.0,75.0,220.0,5.2,-17.5,
2004-05,24,CHA,NBA,SG,74.0,42.0,1791.0,0.381,0.398,0.329,0.422,0.727,0.465,0.266,0.251,85.0,85.0,93.0,88.0,96.0,88.0,82.0,128.0,-82.7,-99.7,
2005-06,25,2TM,NBA,SG,72.0,31.0,1912.0,0.395,0.436,0.325,0.455,0.683,0.497,0.342,0.368,87.0,91.0,91.0,93.0,92.0,93.0,103.0,182.0,-38.1,-48.4,
2005-06,25,CHA,NBA,SG,39.0,9.0,848.0,0.396,0.426,0.337,0.453,0.762,0.51,0.365,0.34,87.0,89.0,94.0,92.0,102.0,95.0,109.0,168.0,-21.2,-17.0,
2005-06,25,HOU,NBA,SF,33.0,22.0,1064.0,0.395,0.448,0.314,0.457,0.58,0.482,0.316,0.398,87.0,94.0,88.0,93.0,78.0,90.0,95.0,197.0,-16.9,-31.4,
2006-07,26,ORL,NBA,SG,59.0,18.0,990.0,0.404,0.426,0.387,0.512,0.746,0.546,0.257,0.559,88.0,88.0,108.0,103.0,99.0,101.0,79.0,263.0,7.8,2.7,
2007-08,27,ORL,NBA,SG,82.0,35.0,2198.0,0.41,0.52,0.362,0.536,0.736,0.559,0.187,0.696,90.0,107.0,100.0,108.0,97.0,103.0,61.0,313.0,45.0,23.4,
2008-09,28,2TM,NBA,SG,65.0,15.0,1272.0,0.367,0.425,0.339,0.481,0.912,0.521,0.176,0.673,80.0,87.0,93.0,96.0,118.0,96.0,58.0,300.0,-11.8,-16.0,
2008-09,28,ORL,NBA,SG,36.0,15.0,787.0,0.36,0.429,0.333,0.48,0.875,0.509,0.137,0.72,78.0,88.0,91.0,96.0,114.0,94.0,45.0,321.0,-6.9,-13.0,
2008-09,28,MIL,NBA,SG,29.0,0.0,485.0,0.376,0.421,0.348,0.483,0.939,0.535,0.221,0.617,82.0,87.0,95.0,97.0,122.0,98.0,72.0,276.0,-4.9,-3.0,
