Season,Team,Lg,Salary
2020-21,New Orleans Pelicans,NBA,"$123,056"
2021-22,Portland Trail Blazers,NBA,"$1,786,878"
2022-23,Portland Trail Blazers,NBA,"$268,032"
2022-23,Cleveland Cavaliers,NBA,(TW)
2023-24,Portland Trail Blazers,NBA,"$268,032"
2024-25,Portland Trail Blazers,NBA,"$268,032"
Career,(may be incomplete),,"$2,714,030"
