"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2008-09,25,POR,NBA,WC1,HOU,L (2-4),4.0,9.0,3.0,0.8,0.3,0.0,0.0,5.0,14.0,0.357,0.0,0.0,,5.0,14.0,0.357,0.357,2.0,3.0,0.667,1.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,12.0,
2009-10,26,PHO,NBA,WC1,POR,W (4-2),6.0,28.5,8.2,6.2,1.0,1.0,0.2,17.0,46.0,0.37,8.0,30.0,0.267,9.0,16.0,0.563,0.457,7.0,7.0,1.0,4.0,33.0,37.0,6.0,6.0,1.0,3.0,20.0,49.0,
2009-10,26,PHO,NBA,WCS,SAS,W (4-0),4.0,27.5,9.5,4.8,1.3,0.8,1.3,12.0,27.0,0.444,12.0,22.0,0.545,0.0,5.0,0.0,0.667,2.0,2.0,1.0,0.0,19.0,19.0,5.0,3.0,5.0,1.0,14.0,38.0,
2009-10,27,PHO,NBA,WCF,LAL,L (2-4),6.0,25.5,7.3,5.7,0.7,0.5,0.5,14.0,45.0,0.311,10.0,34.0,0.294,4.0,11.0,0.364,0.422,6.0,7.0,0.857,6.0,28.0,34.0,4.0,3.0,3.0,4.0,16.0,44.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,32,CLE,NBA,EC1,DET,W (4-0),3.0,9.7,1.0,1.7,0.0,0.3,0.7,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,2.0,1.0,8.0,3.0,
2015-16,32,CLE,NBA,ECS,ATL,W (4-0),4.0,19.3,13.8,3.3,0.8,0.5,0.5,20.0,31.0,0.645,11.0,19.0,0.579,9.0,12.0,0.75,0.823,4.0,5.0,0.8,2.0,11.0,13.0,3.0,2.0,2.0,3.0,7.0,55.0,
2015-16,33,CLE,NBA,ECF,TOR,W (4-2),6.0,16.5,9.0,3.3,0.3,0.5,0.5,20.0,32.0,0.625,14.0,24.0,0.583,6.0,8.0,0.75,0.844,0.0,0.0,,3.0,17.0,20.0,2.0,3.0,3.0,1.0,17.0,54.0,
2015-16,33,CLE,NBA,FIN,GSW,W (4-3),4.0,8.3,0.5,0.8,0.0,0.0,0.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,5.0,2.0,
2016-17,33,CLE,NBA,EC1,IND,W (4-0),4.0,15.3,8.5,2.3,1.5,0.5,0.5,11.0,20.0,0.55,7.0,15.0,0.467,4.0,5.0,0.8,0.725,5.0,5.0,1.0,0.0,9.0,9.0,6.0,2.0,2.0,0.0,3.0,34.0,
