Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,20,CLE,NBA,PF,69,69,2331,422,830,0.508,23,92,0.25,399,738,0.541,0.522,167,252,0.663,143,427,570,174,56,115,133,147,1034,0,ROY-2
2022-23,21,CLE,NBA,PF,79,79,2715,525,947,0.554,22,102,0.216,503,845,0.595,0.566,205,304,0.674,187,524,711,224,60,119,146,218,1277,0,"DPOY-3,DEF1"
2023-24,22,CLE,NBA,PF,50,50,1532,320,552,0.58,22,59,0.373,298,493,0.604,0.6,123,171,0.719,111,357,468,160,45,72,90,134,785,0,
2024-25,23,CLE,NBA,PF,71,71,2167,505,906,0.557,85,230,0.37,420,676,0.621,0.604,221,305,0.725,164,495,659,226,61,113,145,141,1316,0,"MVP-10,DPOY-1,AS,NBA2,DEF1"
2025-26,24,CLE,NBA,PF,21,21,716,145,291,0.498,33,90,0.367,112,201,0.557,0.555,73,120,0.608,54,135,189,86,21,33,51,49,396,0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,290,290,9461,1917,3526,0.544,185,573,0.323,1732,2953,0.587,0.57,789,1152,0.685,659,1938,2597,870,243,452,565,689,4808,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2675,542,997,0.544,52,162,0.323,490,835,0.587,0.57,223,326,0.685,186,548,734,246,69,128,160,195,1360,0,
