"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2021-22,20,CLE,NBA,PF,69,69,2331,0,0,1,76,23,2.1,0.0,39,64,100,9,121,2,418,30,50,ROY-2
2022-23,21,CLE,NBA,PF,79,79,2715,0,0,0,56,44,6.5,2.4,41,50,138,23,151,10,530,34,62,"DPOY-3,DEF1"
2023-24,22,CLE,NBA,PF,50,50,1532,0,0,0,54,47,1.3,-2.2,28,34,98,9,84,3,389,21,39,
2024-25,23,CLE,NBA,PF,71,71,2167,0,0,0,48,52,12.2,5.3,46,56,100,14,158,6,583,45,51,"MVP-10,DPOY-1,AS,NBA2,DEF1"
2025-26,24,CLE,NBA,PF,21,21,716,0,0,0,34,66,6.9,8.9,19,25,37,3,59,0,216,12,12,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,290,290,9461,0,0,0,57,43,5.9,2.2,173,229,473,58,573,21,2136,142,214,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2675,0,0,0,57,43,5.9,2.2,49,65,134,16,162,6,604,40,61,
