Season,Team,Lg,Salary
2021-22,Cleveland Cavaliers,NBA,"$8,075,160"
2022-23,Cleveland Cavaliers,NBA,"$8,478,720"
2023-24,Cleveland Cavaliers,NBA,"$8,882,640"
2024-25,Cleveland Cavaliers,NBA,"$11,227,657"
Career,(may be incomplete),,"$36,664,177"
