Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,23,SAS,NBA,PG,3.0,0.0,18.0,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.583,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,
2018-19,24,SAS,NBA,PG,7.0,7.0,191.0,41.0,75.0,0.547,5.0,17.0,0.294,36.0,58.0,0.621,0.58,19.0,26.0,0.731,1.0,20.0,21.0,21.0,5.0,5.0,15.0,17.0,106.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,27,BOS,NBA,SG,23.0,3.0,585.0,64.0,176.0,0.364,26.0,83.0,0.313,38.0,93.0,0.409,0.438,42.0,51.0,0.824,8.0,62.0,70.0,61.0,21.0,13.0,29.0,46.0,196.0,0.0,
2022-23,28,BOS,NBA,SG,20.0,16.0,593.0,93.0,184.0,0.505,50.0,110.0,0.455,43.0,74.0,0.581,0.641,31.0,34.0,0.912,13.0,46.0,59.0,42.0,12.0,20.0,18.0,38.0,267.0,0.0,
2023-24,29,BOS,NBA,SG,19.0,19.0,676.0,109.0,241.0,0.452,65.0,161.0,0.404,44.0,80.0,0.55,0.587,35.0,38.0,0.921,19.0,62.0,81.0,77.0,18.0,23.0,16.0,44.0,318.0,0.0,
2024-25,30,BOS,NBA,SG,11.0,11.0,415.0,68.0,147.0,0.463,40.0,104.0,0.385,28.0,43.0,0.651,0.599,31.0,36.0,0.861,14.0,42.0,56.0,39.0,7.0,12.0,13.0,22.0,207.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,83.0,56.0,2478.0,378.0,829.0,0.456,187.0,477.0,0.392,191.0,352.0,0.543,0.569,158.0,185.0,0.854,55.0,232.0,287.0,241.0,64.0,75.0,91.0,167.0,1101.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,55.0,2448.0,373.0,819.0,0.456,185.0,471.0,0.392,189.0,348.0,0.543,0.569,156.0,183.0,0.854,54.0,229.0,284.0,238.0,63.0,74.0,90.0,165.0,1088.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,73.0,49.0,2269.0,334.0,748.0,0.447,181.0,458.0,0.395,153.0,290.0,0.528,0.568,139.0,159.0,0.874,54.0,212.0,266.0,219.0,58.0,68.0,76.0,150.0,988.0,0.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,10.0,7.0,209.0,44.0,81.0,0.543,6.0,19.0,0.316,38.0,62.0,0.613,0.58,19.0,26.0,0.731,1.0,20.0,21.0,22.0,6.0,7.0,15.0,17.0,113.0,0.0,
