Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,20,SAS,NBA,PF,10.0,0.0,91.0,9.3,18.6,0.5,0.0,0.0,9.3,18.6,0.5,0.5,2.9,5.2,0.556,11.0,11.6,22.6,2.9,2.9,2.3,1.2,10.4,21.5,122.0,101.0,
2010-11,21,SAS,NBA,PF,4.0,0.0,50.0,7.4,22.2,0.333,0.0,0.0,7.4,22.2,0.333,0.333,3.2,5.3,0.6,9.5,4.2,13.8,2.1,0.0,1.1,2.1,6.3,18.0,91.0,110.0,
2011-12,22,SAS,NBA,PF,10.0,0.0,76.0,11.6,18.4,0.63,0.0,0.0,11.6,18.4,0.63,0.63,2.0,4.1,0.5,4.8,10.9,15.7,1.4,2.0,0.7,0.7,6.8,25.3,128.0,100.0,
2012-13,23,SAS,NBA,PF,12.0,0.0,76.0,14.8,24.0,0.618,0.0,0.0,14.8,24.0,0.618,0.618,3.5,6.3,0.556,4.2,12.7,16.9,4.9,3.5,0.7,0.7,9.9,33.1,131.0,94.0,
2013-14,24,DAL,NBA,PF,6.0,0.0,81.0,10.3,17.4,0.593,0.0,0.0,10.3,17.4,0.593,0.593,5.2,8.4,0.615,9.0,14.8,23.8,0.6,7.7,0.0,3.2,9.0,25.8,120.0,95.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,42.0,0.0,374.0,10.8,19.8,0.546,0.0,0.0,10.8,19.8,0.546,0.546,3.4,5.9,0.571,7.7,11.4,19.1,2.4,3.5,1.0,1.5,8.7,25.1,120.0,99.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),,36.0,0.0,293.0,11.0,20.5,0.535,0.0,0.0,11.0,20.5,0.535,0.535,2.9,5.2,0.552,7.4,10.4,17.8,2.9,2.3,1.3,1.1,8.6,24.9,120.0,101.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,0.0,81.0,10.3,17.4,0.593,0.0,0.0,10.3,17.4,0.593,0.593,5.2,8.4,0.615,9.0,14.8,23.8,0.6,7.7,0.0,3.2,9.0,25.8,120.0,95.0,
