"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2009-10,20,SAS,NBA,PF,10.0,0.0,91.0,0.0,0.0,0.0,79.0,21.0,-11.9,-9.4,1.0,1.0,12.0,0.0,3.0,1.0,11.0,1.0,3.0,
2010-11,21,SAS,NBA,PF,4.0,0.0,50.0,0.0,0.0,0.0,97.0,3.0,13.3,20.6,1.0,0.0,5.0,0.0,3.0,2.0,5.0,1.0,6.0,
2011-12,22,SAS,NBA,PF,10.0,0.0,76.0,0.0,0.0,0.0,78.0,22.0,-3.9,-12.3,0.0,0.0,5.0,1.0,3.0,0.0,5.0,0.0,2.0,
2012-13,23,SAS,NBA,PF,12.0,0.0,76.0,0.0,0.0,0.0,89.0,11.0,35.2,30.1,0.0,1.0,9.0,0.0,5.0,1.0,15.0,1.0,1.0,
2013-14,24,DAL,NBA,PF,6.0,0.0,81.0,0.0,0.0,0.0,69.0,31.0,13.2,20.9,2.0,1.0,7.0,1.0,5.0,0.0,2.0,1.0,2.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,42.0,0.0,374.0,0.0,0.0,0.0,81.0,19.0,8.1,8.6,4.0,3.0,38.0,2.0,19.0,4.0,38.0,4.0,14.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,730.0,0.0,0.0,0.0,81.0,19.0,8.1,8.6,8.0,6.0,74.0,4.0,37.0,8.0,74.0,8.0,27.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),SAS (4 Yrs),,36.0,0.0,293.0,0.0,0.0,0.0,84.0,16.0,6.7,5.2,2.0,2.0,31.0,1.0,14.0,4.0,36.0,3.0,12.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,0.0,81.0,0.0,0.0,0.0,69.0,31.0,13.2,20.9,2.0,1.0,7.0,1.0,5.0,0.0,2.0,1.0,2.0,
