"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2009-10,20,SAS,NBA,WC1,DAL,W (4-2),6.0,9.0,4.2,4.3,0.7,0.2,0.3,10.0,22.0,0.455,0.0,0.0,10.0,22.0,0.455,0.455,5.0,9.0,0.556,14.0,12.0,26.0,4.0,1.0,2.0,1.0,9.0,25.0,
2009-10,21,SAS,NBA,WCS,PHO,L (0-4),4.0,9.3,3.0,3.3,0.3,1.0,0.5,6.0,10.0,0.6,0.0,0.0,6.0,10.0,0.6,0.6,0.0,0.0,,5.0,8.0,13.0,1.0,4.0,2.0,1.0,9.0,12.0,
2010-11,21,SAS,NBA,WC1,MEM,L (2-4),4.0,12.5,4.3,3.3,0.5,0.0,0.3,7.0,21.0,0.333,0.0,0.0,7.0,21.0,0.333,0.333,3.0,5.0,0.6,9.0,4.0,13.0,2.0,0.0,1.0,2.0,6.0,17.0,
2011-12,23,SAS,NBA,WC1,UTA,W (4-0),4.0,11.5,5.8,3.5,0.5,0.5,0.0,10.0,17.0,0.588,0.0,0.0,10.0,17.0,0.588,0.588,3.0,6.0,0.5,4.0,10.0,14.0,2.0,2.0,0.0,0.0,6.0,23.0,
2011-12,23,SAS,NBA,WCS,LAC,W (4-0),2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12,23,SAS,NBA,WCF,OKC,L (2-4),4.0,6.8,3.5,2.3,0.0,0.3,0.3,7.0,10.0,0.7,0.0,0.0,7.0,10.0,0.7,0.7,0.0,0.0,,3.0,6.0,9.0,0.0,1.0,1.0,1.0,4.0,14.0,
2012-13,23,SAS,NBA,WC1,LAL,W (4-0),4.0,11.3,6.5,3.3,1.0,0.5,0.3,12.0,17.0,0.706,0.0,0.0,12.0,17.0,0.706,0.706,2.0,4.0,0.5,3.0,10.0,13.0,4.0,2.0,1.0,0.0,9.0,26.0,
2012-13,24,SAS,NBA,WCS,GSW,W (4-2),4.0,2.3,1.0,0.3,0.3,0.3,0.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,
2012-13,24,SAS,NBA,WCF,MEM,W (4-0),1.0,5.0,6.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,
2012-13,24,SAS,NBA,FIN,MIA,L (3-4),3.0,5.7,3.7,2.7,0.3,0.7,0.0,5.0,11.0,0.455,0.0,0.0,5.0,11.0,0.455,0.455,1.0,3.0,0.333,2.0,6.0,8.0,1.0,2.0,0.0,0.0,1.0,11.0,
2013-14,24,DAL,NBA,WC1,SAS,L (3-4),6.0,13.5,6.7,6.2,0.2,2.0,0.0,16.0,27.0,0.593,0.0,0.0,16.0,27.0,0.593,0.593,8.0,13.0,0.615,14.0,23.0,37.0,1.0,12.0,0.0,5.0,14.0,40.0,
