Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,23,MIA,NBA,SF,13.0,13.0,511.0,4.2,10.8,0.386,0.1,0.8,0.182,4.0,10.0,0.401,0.392,3.3,4.0,0.825,1.3,6.5,7.7,2.2,2.0,0.5,1.6,3.2,11.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,25,WAS,NBA,SF,6.0,6.0,262.0,5.8,13.9,0.416,0.4,1.9,0.214,5.4,12.0,0.448,0.431,3.3,4.0,0.828,2.2,6.5,8.7,2.2,1.6,0.5,1.9,4.3,15.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,27,WAS,NBA,SF,6.0,6.0,246.0,5.9,12.7,0.46,0.7,3.1,0.238,5.1,9.7,0.53,0.489,4.0,4.5,0.871,1.5,3.5,5.0,3.4,1.6,0.1,2.3,2.8,16.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,DAL,NBA,SG,6.0,6.0,202.0,7.7,17.6,0.434,1.2,4.1,0.304,6.4,13.5,0.474,0.47,4.5,4.8,0.926,0.5,5.7,6.2,1.4,1.6,0.9,2.7,2.9,21.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,31,LAC,NBA,SF,10.0,10.0,268.0,4.4,12.4,0.359,1.1,4.2,0.258,3.4,8.2,0.41,0.402,1.6,2.1,0.75,0.5,3.5,4.0,1.3,0.8,0.3,2.1,3.0,11.6,
2012-13,32,LAC,NBA,SF,6.0,6.0,136.0,5.8,12.2,0.478,1.1,4.2,0.25,4.8,7.9,0.6,0.522,0.8,0.8,1.0,0.3,4.0,4.2,0.0,0.5,0.5,1.6,2.9,13.5,
2013-14,33,OKC,NBA,SF,18.0,2.0,419.0,3.0,9.3,0.324,1.8,5.1,0.356,1.2,4.2,0.286,0.421,1.9,2.4,0.786,0.9,4.0,5.0,1.3,0.4,0.2,0.9,2.8,9.7,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,65.0,49.0,2044.0,4.8,12.1,0.399,0.9,3.1,0.286,3.9,9.0,0.438,0.436,2.8,3.4,0.838,1.1,5.0,6.1,1.8,1.3,0.4,1.8,3.1,13.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,16.0,16.0,404.0,4.9,12.3,0.399,1.1,4.2,0.255,3.8,8.1,0.473,0.442,1.3,1.7,0.789,0.4,3.7,4.1,0.9,0.7,0.4,2.0,2.9,12.2,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,12.0,12.0,508.0,5.8,13.3,0.436,0.6,2.5,0.229,5.2,10.8,0.484,0.457,3.6,4.3,0.85,1.8,5.0,6.9,2.8,1.6,0.4,2.1,3.5,15.8,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,18.0,2.0,419.0,3.0,9.3,0.324,1.8,5.1,0.356,1.2,4.2,0.286,0.421,1.9,2.4,0.786,0.9,4.0,5.0,1.3,0.4,0.2,0.9,2.8,9.7,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,13.0,13.0,511.0,4.2,10.8,0.386,0.1,0.8,0.182,4.0,10.0,0.401,0.392,3.3,4.0,0.825,1.3,6.5,7.7,2.2,2.0,0.5,1.6,3.2,11.8,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,6.0,202.0,7.7,17.6,0.434,1.2,4.1,0.304,6.4,13.5,0.474,0.47,4.5,4.8,0.926,0.5,5.7,6.2,1.4,1.6,0.9,2.7,2.9,21.0,
