"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2003-04,23,MIA,NBA,SF,13.0,13.0,511.0,0.386,0.401,0.182,0.392,0.825,0.469,0.373,0.072,88.0,87.0,52.0,83.0,110.0,91.0,123.0,38.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,25,WAS,NBA,SF,6.0,6.0,262.0,0.416,0.448,0.214,0.431,0.828,0.488,0.287,0.139,92.0,94.0,60.0,88.0,111.0,91.0,86.0,69.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,27,WAS,NBA,SF,6.0,6.0,246.0,0.46,0.53,0.238,0.489,0.871,0.556,0.356,0.241,101.0,109.0,66.0,98.0,115.0,103.0,116.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,29,DAL,NBA,SG,6.0,6.0,202.0,0.434,0.474,0.304,0.47,0.926,0.532,0.273,0.232,94.0,96.0,86.0,94.0,122.0,98.0,91.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,31,LAC,NBA,SF,10.0,10.0,268.0,0.359,0.41,0.258,0.402,0.75,0.434,0.174,0.337,80.0,86.0,74.0,83.0,100.0,82.0,63.0,149.0,
2012-13,32,LAC,NBA,SF,6.0,6.0,136.0,0.478,0.6,0.25,0.522,1.0,0.539,0.065,0.348,106.0,124.0,70.0,105.0,133.0,101.0,24.0,143.0,
2013-14,33,OKC,NBA,SF,18.0,2.0,419.0,0.324,0.286,0.356,0.421,0.786,0.47,0.259,0.546,71.0,59.0,99.0,84.0,104.0,87.0,91.0,211.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,65.0,49.0,2044.0,0.399,0.438,0.286,0.436,0.838,0.492,0.278,0.255,88.0,92.0,80.0,89.0,111.0,92.0,92.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,16.0,16.0,404.0,0.399,0.473,0.255,0.442,0.789,0.468,0.138,0.341,88.0,99.0,73.0,90.0,105.0,88.0,50.0,147.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,12.0,12.0,508.0,0.436,0.484,0.229,0.457,0.85,0.52,0.319,0.186,96.0,101.0,63.0,93.0,113.0,97.0,100.0,87.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,18.0,2.0,419.0,0.324,0.286,0.356,0.421,0.786,0.47,0.259,0.546,71.0,59.0,99.0,84.0,104.0,87.0,91.0,211.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,13.0,13.0,511.0,0.386,0.401,0.182,0.392,0.825,0.469,0.373,0.072,88.0,87.0,52.0,83.0,110.0,91.0,123.0,38.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,6.0,6.0,202.0,0.434,0.474,0.304,0.47,0.926,0.532,0.273,0.232,94.0,96.0,86.0,94.0,122.0,98.0,91.0,105.0,
