Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2024-25,23,DET,NBA,C,1,0,19,2.6,5.2,0.5,0.0,0.0,2.6,5.2,0.5,0.5,0.0,0.0,2.6,10.4,13.0,2.6,0.0,5.2,0.0,13.0,5.2,137,107,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,19,2.6,5.2,0.5,0.0,0.0,2.6,5.2,0.5,0.5,0.0,0.0,2.6,10.4,13.0,2.6,0.0,5.2,0.0,13.0,5.2,137,107,
