"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
1999-00,18.0,DUKE,34,1157,179,427,73,206,61,89,,143,220,81,6,139,86,492,0.419,0.354,0.685,34.0,14.5,4.2,6.5
2000-01,19.0,DUKE,39,1240,285,603,132,309,139,211,31.0,128,237,78,5,154,87,841,0.473,0.427,0.659,31.8,21.6,3.3,6.1
2001-02,20.0,DUKE,35,1175,249,545,108,282,140,207,27.0,124,187,76,3,131,80,746,0.457,0.383,0.676,33.6,21.3,3.5,5.3
Career,,,108,3572,713,1575,313,797,340,507,58.0,395,644,235,14,424,253,2079,0.453,0.393,0.671,33.1,19.3,3.7,6.0
