"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2020-21,20,SAC,NBA,PG,58.0,20.0,1746.0,22.0,65.0,13.0,0.0,0.0,-4.8,-2.3,54.0,14.0,35.0,2.0,26.0,1.0,721.0,11.0,20.0,ROY-3
2021-22,21,2TM,NBA,PG,77.0,77.0,2695.0,33.0,63.0,4.0,0.0,0.0,-6.0,-1.5,136.0,34.0,52.0,9.0,81.0,11.0,1479.0,18.0,36.0,
2021-22,21,SAC,NBA,SG,51.0,51.0,1757.0,18.0,78.0,4.0,0.0,0.0,-5.8,-0.6,78.0,17.0,29.0,6.0,43.0,4.0,882.0,13.0,26.0,
2021-22,21,IND,NBA,PG,26.0,26.0,938.0,62.0,35.0,4.0,0.0,0.0,-6.5,-3.2,58.0,17.0,23.0,3.0,38.0,7.0,597.0,5.0,10.0,
2022-23,22,IND,NBA,PG,56.0,56.0,1883.0,87.0,13.0,0.0,0.0,0.0,-1.3,4.1,84.0,32.0,35.0,6.0,86.0,7.0,1419.0,33.0,46.0,AS
2023-24,23,IND,NBA,PG,69.0,68.0,2224.0,90.0,10.0,0.0,0.0,0.0,5.5,5.7,121.0,19.0,49.0,5.0,97.0,7.0,1782.0,42.0,57.0,"AS,NBA3"
2024-25,24,IND,NBA,PG,73.0,73.0,2451.0,77.0,22.0,1.0,0.0,0.0,3.3,2.5,76.0,26.0,49.0,4.0,82.0,9.0,1614.0,23.0,23.0,NBA3
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,333.0,294.0,10999.0,62.0,35.0,3.0,0.0,0.0,-0.6,1.7,471.0,125.0,220.0,26.0,372.0,35.0,7015.0,127.0,182.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,72.0,2708.0,62.0,35.0,3.0,0.0,0.0,-0.6,1.7,116.0,31.0,54.0,6.0,92.0,9.0,1727.0,31.0,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,224.0,223.0,7496.0,82.0,18.0,1.0,0.0,0.0,1.6,3.1,339.0,94.0,156.0,18.0,303.0,30.0,5412.0,103.0,136.0,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,109.0,71.0,3503.0,20.0,71.0,8.0,0.0,0.0,-5.3,-1.5,132.0,31.0,64.0,8.0,69.0,5.0,1603.0,24.0,46.0,
