Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2023-24,23,IND,NBA,PG,15,15,522,105,215,0.488,53,140,0.379,52,75,0.693,0.612,17,20,0.85,12,60,72,123,19,10,31,14,280,1,
2024-25,24,IND,NBA,PG,23,23,772,146,315,0.463,54,159,0.34,92,156,0.59,0.549,53,64,0.828,7,116,123,197,30,15,53,39,399,1,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,38,38,1294,251,530,0.474,107,299,0.358,144,231,0.623,0.575,70,84,0.833,19,176,195,320,49,25,84,53,679,2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2792,542,1144,0.474,231,645,0.358,311,498,0.623,0.575,151,181,0.833,41,380,421,691,106,54,181,114,1465,4,
