Season,Team,Lg,Salary
2020-21,Sacramento Kings,NBA,"$3,831,840"
2021-22,Indiana Pacers,NBA,"$4,023,600"
2022-23,Indiana Pacers,NBA,"$4,215,120"
2023-24,Indiana Pacers,NBA,"$5,808,435"
2024-25,Indiana Pacers,NBA,"$42,176,400"
Career,(may be incomplete),,"$60,055,395"
