"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2023-24,24,IND,NBA,EC1,MIL,W (4-2),6.0,36.3,16.0,5.8,9.3,0.5,0.5,37.0,85.0,0.435,16.0,54.0,0.296,21.0,31.0,0.677,0.529,6.0,7.0,0.857,9.0,26.0,35.0,56.0,3.0,3.0,16.0,7.0,96.0,
2023-24,24,IND,NBA,ECS,NYK,W (4-3),7.0,33.6,21.3,4.3,7.0,1.7,0.9,56.0,104.0,0.538,29.0,66.0,0.439,27.0,38.0,0.711,0.678,8.0,10.0,0.8,3.0,27.0,30.0,49.0,12.0,6.0,12.0,5.0,149.0,
2023-24,24,IND,NBA,ECF,BOS,L (0-4),2.0,34.0,17.5,3.5,9.0,2.0,0.5,12.0,26.0,0.462,8.0,20.0,0.4,4.0,6.0,0.667,0.615,3.0,3.0,1.0,0.0,7.0,7.0,18.0,4.0,1.0,3.0,2.0,35.0,
2024-25,25,IND,NBA,EC1,MIL,W (4-1),5.0,35.4,17.6,6.4,11.6,0.8,0.8,32.0,76.0,0.421,11.0,41.0,0.268,21.0,35.0,0.6,0.493,13.0,16.0,0.813,2.0,30.0,32.0,58.0,4.0,4.0,11.0,8.0,88.0,
2024-25,25,IND,NBA,ECS,CLE,W (4-1),5.0,33.0,17.4,4.6,7.0,0.6,1.0,31.0,57.0,0.544,11.0,24.0,0.458,20.0,33.0,0.606,0.64,14.0,18.0,0.778,1.0,22.0,23.0,35.0,3.0,5.0,10.0,8.0,87.0,
2024-25,25,IND,NBA,ECF,NYK,W (4-2),6.0,36.7,21.0,6.0,10.5,2.5,0.3,46.0,101.0,0.455,16.0,49.0,0.327,30.0,52.0,0.577,0.535,18.0,22.0,0.818,2.0,34.0,36.0,63.0,15.0,2.0,10.0,14.0,126.0,
2024-25,25,IND,NBA,FIN,OKC,L (3-4),7.0,30.0,14.0,4.6,5.9,1.1,0.6,37.0,81.0,0.457,16.0,45.0,0.356,21.0,36.0,0.583,0.556,8.0,8.0,1.0,2.0,30.0,32.0,41.0,8.0,4.0,22.0,9.0,98.0,
2 Yrs (7 Series),2 Yrs (7 Series),2 Yrs (7 Series),2 Yrs (7 Series),2 Yrs (7 Series),2 Yrs (7 Series),5-2,38.0,34.0,17.9,5.1,8.4,1.3,0.7,251.0,530.0,0.474,107.0,299.0,0.358,144.0,231.0,0.623,0.575,70.0,84.0,0.833,19.0,176.0,195.0,320.0,49.0,25.0,84.0,53.0,679.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),2-0,11.0,35.9,16.7,6.1,10.4,0.6,0.6,69.0,161.0,0.429,27.0,95.0,0.284,42.0,66.0,0.636,0.512,19.0,23.0,0.826,11.0,56.0,67.0,114.0,7.0,7.0,27.0,15.0,184.0,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),2-0,12.0,33.3,19.7,4.4,7.0,1.3,0.9,87.0,161.0,0.54,40.0,90.0,0.444,47.0,71.0,0.662,0.665,22.0,28.0,0.786,4.0,49.0,53.0,84.0,15.0,11.0,22.0,13.0,236.0,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),1-1,8.0,36.0,20.1,5.4,10.1,2.4,0.4,58.0,127.0,0.457,24.0,69.0,0.348,34.0,58.0,0.586,0.551,21.0,25.0,0.84,2.0,41.0,43.0,81.0,19.0,3.0,13.0,16.0,161.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,7.0,30.0,14.0,4.6,5.9,1.1,0.6,37.0,81.0,0.457,16.0,45.0,0.356,21.0,36.0,0.583,0.556,8.0,8.0,1.0,2.0,30.0,32.0,41.0,8.0,4.0,22.0,9.0,98.0,
