"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,CHA,NBA,25:02,6.0,9.0,2.0,4.0,6.0,9.0,4.0,4.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,15.0,15.7
2010-11,23.0,CHA,NBA,44:38,12.0,22.0,2.0,5.0,11.0,20.0,10.0,12.0,5.0,8.0,9.0,8.0,4.0,3.0,4.0,6.0,32.0,24.7
2011-12,24.0,CHA,NBA,42:29,13.0,24.0,2.0,4.0,13.0,21.0,9.0,12.0,4.0,7.0,10.0,5.0,4.0,3.0,5.0,6.0,32.0,23.7
2012-13,25.0,CHA,NBA,45:58,12.0,19.0,4.0,5.0,12.0,18.0,15.0,17.0,3.0,9.0,10.0,8.0,5.0,2.0,5.0,5.0,35.0,27.8
2013-14,26.0,CHA,NBA,40:11,11.0,23.0,3.0,5.0,11.0,22.0,11.0,12.0,3.0,8.0,9.0,7.0,2.0,2.0,5.0,5.0,30.0,23.3
2014-15,27.0,CHO,NBA,40:16,13.0,20.0,3.0,4.0,13.0,19.0,9.0,9.0,3.0,13.0,14.0,11.0,3.0,2.0,5.0,6.0,31.0,22.6
2015-16,28.0,POR,NBA,35:24,8.0,14.0,4.0,6.0,7.0,12.0,7.0,10.0,2.0,8.0,9.0,5.0,2.0,2.0,4.0,5.0,20.0,19.8
2016-17,29.0,PHI,NBA,32:07,8.0,14.0,3.0,8.0,7.0,13.0,10.0,10.0,2.0,6.0,7.0,5.0,3.0,1.0,3.0,5.0,20.0,16.7
Career,,,,45:58,13.0,24.0,4.0,8.0,13.0,22.0,15.0,17.0,5.0,13.0,14.0,11.0,5.0,3.0,5.0,6.0,35.0,27.8
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,"CHA,CHO",NBA,45:58,13.0,24.0,4.0,5.0,13.0,22.0,15.0,17.0,5.0,13.0,14.0,11.0,5.0,3.0,5.0,6.0,35.0,27.8
1 Season,,PHI,NBA,32:07,8.0,14.0,3.0,8.0,7.0,13.0,10.0,10.0,2.0,6.0,7.0,5.0,3.0,1.0,3.0,5.0,20.0,16.7
1 Season,,POR,NBA,35:24,8.0,14.0,4.0,6.0,7.0,12.0,7.0,10.0,2.0,8.0,9.0,5.0,2.0,2.0,4.0,5.0,20.0,19.8
