"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2011-12,22,SAC,NBA,PG,61,7,1135,76,24,0,0,0,-10.4,-6.7,33,22,44,3,20,2,244,2,27,
2012-13,23,SAC,NBA,SG,69,0,967,47,53,1,0,0,-5.1,0.4,24,17,37,8,38,3,214,10,28,
2013-14,24,2TM,NBA,SG,49,0,519,68,32,0,0,0,-2.5,-0.3,25,17,21,0,9,3,140,2,10,
2013-14,24,SAC,NBA,SG,41,0,463,70,30,0,0,0,-6.6,-3.9,23,15,17,0,9,3,133,2,8,
2013-14,24,CHI,NBA,SG,8,0,56,50,50,0,0,0,31.3,29.6,2,2,4,0,0,0,7,0,2,
2014-15,25,NOP,NBA,PG,50,0,509,88,12,0,0,0,4.1,3.2,19,12,26,0,17,3,132,6,6,
2015-16,26,2TM,NBA,SG,6,0,18,0,51,49,0,0,-76.8,-73.4,0,2,2,0,2,0,0,0,0,
2015-16,26,NOP,NBA,SG,4,0,13,0,32,69,0,0,-80.8,-77.2,0,1,1,0,0,0,0,0,0,
2015-16,26,NYK,NBA,SG,2,0,5,0,100,0,0,0,-66.4,-63.6,0,1,1,0,2,0,0,0,0,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2018-19,29,PHO,NBA,SG,6,0,65,32,53,15,0,0,-27.2,-18.5,0,0,3,1,3,0,18,0,1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,241,7,3213,66,33,1,0,0,-5.9,-2.6,101,70,133,12,89,11,748,20,72,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,2,1093,66,33,1,0,0,-5.9,-2.6,34,24,45,4,30,4,255,7,24,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,171,7,2565,64,36,0,0,0,-7.7,-3.5,80,54,98,11,67,8,591,14,63,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,54,0,522,86,13,2,0,0,2.0,1.2,19,13,27,0,17,3,132,6,6,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,8,0,56,50,50,0,0,0,31.3,29.6,2,2,4,0,0,0,7,0,2,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,6,0,65,32,53,15,0,0,-27.2,-18.5,0,0,3,1,3,0,18,0,1,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,2,0,5,0,100,0,0,0,-66.4,-63.6,0,1,1,0,2,0,0,0,0,
