"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2017-18,23,SAS,NBA,PG,17.0,0.0,139.0,0.485,14.5,0.606,0.152,0.212,0.152,0.091,0.394,0.4,0.4,0.571,0.2,0.333,0.615,0.25,0.625,0.0,0.0,0.077,1.0,0.0,0.0,
2018-19,24,SAS,NBA,PG,67.0,55.0,1728.0,0.479,12.4,0.738,0.262,0.219,0.125,0.133,0.262,0.529,0.655,0.437,0.441,0.514,0.338,0.429,0.833,0.029,15.0,0.155,0.318,0.0,0.0,
2019-20,25,SAS,NBA,SG,68.0,20.0,1677.0,0.458,14.2,0.609,0.254,0.192,0.094,0.069,0.391,0.518,0.6,0.528,0.385,0.368,0.366,0.385,0.81,0.02,10.0,0.148,0.344,3.0,0.0,
2020-21,26,SAS,NBA,SG,36.0,32.0,1064.0,0.411,16.9,0.464,0.143,0.21,0.082,0.029,0.536,0.486,0.646,0.474,0.27,0.385,0.346,0.48,0.869,0.009,4.0,0.177,0.488,0.0,0.0,
2021-22,27,2TM,NBA,SG,75.0,52.0,2199.0,0.421,15.6,0.539,0.159,0.231,0.12,0.029,0.461,0.515,0.614,0.503,0.479,0.217,0.312,0.401,0.835,0.009,7.0,0.195,0.306,1.0,0.0,
2021-22,27,SAS,NBA,SG,49.0,48.0,1486.0,0.426,15.2,0.547,0.168,0.228,0.126,0.025,0.453,0.519,0.594,0.515,0.472,0.286,0.314,0.358,0.815,0.009,5.0,0.182,0.234,0.0,0.0,
2021-22,27,BOS,NBA,SG,26.0,4.0,713.0,0.409,16.0,0.517,0.135,0.239,0.104,0.039,0.483,0.504,0.677,0.473,0.5,0.111,0.306,0.517,0.882,0.009,2.0,0.225,0.44,1.0,0.0,
2022-23,28,BOS,NBA,SG,82.0,70.0,2319.0,0.462,15.9,0.484,0.156,0.214,0.079,0.024,0.516,0.548,0.72,0.469,0.517,0.333,0.381,0.502,0.886,0.018,11.0,0.284,0.387,0.0,0.0,DEF2
2023-24,29,BOS,NBA,SG,73.0,73.0,2381.0,0.461,18.0,0.41,0.114,0.192,0.08,0.024,0.59,0.555,0.771,0.509,0.373,0.5,0.396,0.419,0.801,0.015,13.0,0.202,0.42,0.0,0.0,"DPOY-8,DEF2"
2024-25,30,BOS,NBA,SG,76.0,76.0,2574.0,0.442,20.7,0.279,0.084,0.121,0.05,0.024,0.721,0.593,0.716,0.586,0.563,0.261,0.384,0.465,0.808,0.009,8.0,0.171,0.432,0.0,0.0,DPOY-10
2025-26,31,BOS,NBA,SG,15.0,15.0,493.0,0.359,18.8,0.433,0.069,0.177,0.104,0.082,0.567,0.43,0.625,0.366,0.417,0.421,0.305,0.535,0.65,0.009,2.0,0.168,0.364,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,509.0,393.0,14574.0,0.444,16.3,0.479,0.153,0.192,0.088,0.044,0.521,0.53,0.666,0.495,0.438,0.402,0.366,0.439,0.82,0.015,70.0,0.194,0.395,4.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,63.0,2348.0,0.444,16.3,0.479,0.153,0.192,0.088,0.044,0.521,0.53,0.666,0.495,0.438,0.402,0.366,0.439,0.82,0.015,11.0,0.194,0.395,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),,272.0,238.0,8480.0,0.443,17.9,0.397,0.113,0.177,0.074,0.029,0.603,0.546,0.725,0.499,0.471,0.348,0.376,0.472,0.817,0.013,36.0,0.207,0.412,1.0,0.0,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,237.0,155.0,6094.0,0.445,14.6,0.595,0.208,0.212,0.109,0.065,0.405,0.514,0.621,0.49,0.406,0.436,0.344,0.406,0.827,0.017,34.0,0.166,0.352,3.0,0.0,
