"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2020-21,23,ATL,NBA,SF,5.0,5.0,152.0,0.4,15.7,0.644,0.133,0.156,0.156,0.2,0.356,0.414,0.333,0.286,0.429,0.556,0.375,0.667,1.0,0.022,0.0,0.25,0.25,0.0,0.0,
2021-22,24,ATL,NBA,SF,5.0,5.0,175.0,0.557,15.4,0.629,0.114,0.171,0.2,0.143,0.371,0.614,0.625,0.667,0.714,0.4,0.462,0.556,0.917,0.043,3.0,0.577,0.6,0.0,0.0,
2022-23,25,ATL,NBA,SF,6.0,6.0,224.0,0.459,16.4,0.553,0.153,0.141,0.118,0.141,0.447,0.532,0.692,0.333,0.3,0.75,0.368,0.68,0.857,0.035,3.0,0.342,0.308,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,27,CLE,NBA,SF,8.0,0.0,185.0,0.429,15.3,0.587,0.143,0.238,0.127,0.079,0.413,0.405,0.667,0.4,0.0,0.6,0.462,0.6,0.667,0.063,3.0,0.077,0.5,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,24.0,16.0,736.0,0.468,15.7,0.597,0.137,0.175,0.148,0.137,0.403,0.503,0.611,0.435,0.41,0.583,0.415,0.62,0.841,0.042,9.0,0.321,0.441,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,55.0,2515.0,0.468,15.7,0.597,0.137,0.175,0.148,0.137,0.403,0.503,0.611,0.435,0.41,0.583,0.415,0.62,0.841,0.042,31.0,0.321,0.441,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,16.0,16.0,551.0,0.48,15.8,0.6,0.135,0.155,0.155,0.155,0.4,0.533,0.593,0.452,0.516,0.581,0.4,0.625,0.906,0.035,6.0,0.4,0.438,0.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,8.0,0.0,185.0,0.429,15.3,0.587,0.143,0.238,0.127,0.079,0.413,0.405,0.667,0.4,0.0,0.6,0.462,0.6,0.667,0.063,3.0,0.077,0.5,0.0,0.0,
