Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,22,DET,NBA,SG,75.0,9.0,970.0,5.6,13.7,0.411,0.6,2.7,0.208,5.0,10.9,0.461,0.432,3.9,4.9,0.782,2.0,5.7,7.8,2.9,1.8,0.5,1.9,4.7,15.6,104.0,104.0,
2008-09,23,DET,NBA,SG,74.0,8.0,1234.0,5.9,13.5,0.437,1.9,4.8,0.402,3.9,8.7,0.456,0.508,2.6,3.2,0.817,1.3,4.7,6.0,2.0,1.3,0.6,1.9,6.5,16.3,107.0,110.0,
2009-10,24,DEN,NBA,SG,82.0,75.0,2221.0,6.2,13.3,0.465,2.5,5.7,0.434,3.7,7.7,0.488,0.557,1.6,2.2,0.735,1.3,4.4,5.7,3.1,1.0,0.7,1.7,5.1,16.5,114.0,111.0,DPOY-17
2010-11,25,DEN,NBA,SG,69.0,69.0,2324.0,6.7,13.5,0.498,2.3,5.4,0.423,4.5,8.2,0.546,0.581,3.0,3.5,0.847,1.0,4.5,5.4,3.6,0.7,0.7,1.5,3.3,18.7,123.0,111.0,
2011-12,26,DEN,NBA,SG,62.0,62.0,2086.0,8.0,17.1,0.471,2.1,5.4,0.398,5.9,11.7,0.504,0.534,4.8,6.0,0.798,1.0,3.8,4.8,3.6,0.9,0.3,2.1,3.3,23.0,116.0,111.0,
2012-13,27,ORL,NBA,SF,64.0,64.0,2307.0,9.0,20.4,0.439,1.6,5.4,0.3,7.3,15.0,0.489,0.478,4.3,5.0,0.857,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,102.0,112.0,
2013-14,28,ORL,NBA,SG,73.0,73.0,2552.0,9.3,20.3,0.459,2.6,6.0,0.427,6.7,14.3,0.473,0.522,5.5,6.7,0.815,0.6,4.6,5.3,5.0,0.7,0.1,2.9,2.7,26.7,110.0,112.0,
2014-15,29,2TM,NBA,SG,78.0,72.0,2502.0,7.5,17.8,0.424,2.4,6.7,0.354,5.2,11.1,0.466,0.491,3.4,4.0,0.843,0.5,4.4,5.0,2.6,0.8,0.1,2.3,3.4,20.8,103.0,111.0,
2014-15,29,DEN,NBA,SG,53.0,53.0,1750.0,8.0,18.8,0.428,2.3,6.9,0.337,5.7,11.8,0.481,0.49,3.6,4.3,0.841,0.6,4.5,5.1,2.9,0.9,0.1,2.4,3.1,22.0,104.0,112.0,
2014-15,29,POR,NBA,SG,25.0,19.0,752.0,6.4,15.4,0.414,2.4,6.1,0.4,3.9,9.3,0.423,0.493,2.7,3.2,0.851,0.4,4.1,4.5,1.9,0.6,0.1,2.2,4.0,17.9,100.0,108.0,
2015-16,30,NYK,NBA,SG,71.0,57.0,2371.0,7.7,17.3,0.443,2.0,5.2,0.382,5.7,12.2,0.469,0.5,2.4,2.8,0.84,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,105.0,112.0,
2016-17,31,SAC,NBA,SG,61.0,45.0,1580.0,5.9,13.5,0.44,2.0,4.8,0.411,3.9,8.6,0.457,0.514,2.7,3.0,0.892,0.3,3.7,4.0,2.5,0.7,0.2,1.3,3.3,16.5,109.0,116.0,
2017-18,32,ORL,NBA,SG,53.0,3.0,682.0,4.7,11.6,0.401,1.9,5.0,0.386,2.7,6.6,0.413,0.485,1.6,1.9,0.846,0.3,4.5,4.7,2.2,0.3,0.6,1.5,4.0,12.8,98.0,115.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,762.0,537.0,20829.0,7.3,16.3,0.45,2.1,5.4,0.386,5.2,10.9,0.481,0.514,3.4,4.1,0.825,0.8,4.5,5.4,3.4,0.8,0.3,2.1,3.6,20.2,109.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),,266.0,259.0,8381.0,7.2,15.5,0.465,2.3,5.8,0.399,4.9,9.7,0.505,0.54,3.2,4.0,0.81,1.0,4.3,5.3,3.3,0.9,0.5,1.9,3.7,19.9,115.0,111.0,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,190.0,140.0,5541.0,8.6,19.2,0.446,2.1,5.6,0.372,6.5,13.6,0.476,0.5,4.5,5.4,0.832,0.6,4.6,5.2,4.5,0.7,0.2,2.8,3.0,23.8,106.0,113.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,149.0,17.0,2204.0,5.8,13.5,0.425,1.3,3.9,0.342,4.4,9.7,0.459,0.474,3.2,4.0,0.797,1.7,5.1,6.8,2.4,1.5,0.5,1.9,5.7,16.0,106.0,108.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,71.0,57.0,2371.0,7.7,17.3,0.443,2.0,5.2,0.382,5.7,12.2,0.469,0.5,2.4,2.8,0.84,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,105.0,112.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,61.0,45.0,1580.0,5.9,13.5,0.44,2.0,4.8,0.411,3.9,8.6,0.457,0.514,2.7,3.0,0.892,0.3,3.7,4.0,2.5,0.7,0.2,1.3,3.3,16.5,109.0,116.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,25.0,19.0,752.0,6.4,15.4,0.414,2.4,6.1,0.4,3.9,9.3,0.423,0.493,2.7,3.2,0.851,0.4,4.1,4.5,1.9,0.6,0.1,2.2,4.0,17.9,100.0,108.0,
