Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,20,PHO,NBA,SF,77.0,35.0,1959.0,7.1,17.1,0.417,1.0,4.0,0.263,6.1,13.1,0.464,0.448,3.3,5.1,0.634,1.7,4.7,6.5,2.2,1.5,0.6,2.7,4.0,18.6,
2018-19,21,PHO,NBA,SG,79.0,29.0,1988.0,6.3,15.2,0.413,1.3,4.1,0.324,5.0,11.2,0.445,0.456,2.6,3.9,0.671,1.2,5.1,6.3,3.3,1.3,1.0,3.1,3.8,16.5,
2019-20,22,MEM,NBA,SF,22.0,0.0,381.0,6.6,15.0,0.44,2.2,6.8,0.319,4.4,8.2,0.54,0.513,3.3,4.7,0.7,1.0,5.2,6.2,3.3,1.7,0.9,2.6,3.8,18.7,
2020-21,23,DET,NBA,SG,62.0,25.0,1560.0,6.8,16.3,0.419,1.8,5.9,0.3,5.1,10.4,0.487,0.473,3.7,5.0,0.729,1.3,4.5,5.9,3.3,1.2,1.1,3.3,4.1,19.1,
2021-22,24,2TM,NBA,SF,51.0,3.0,830.0,5.2,13.0,0.4,1.4,5.6,0.254,3.8,7.4,0.512,0.455,2.4,3.3,0.714,0.9,5.2,6.1,2.3,1.1,1.0,2.0,3.8,14.2,
2021-22,24,DET,NBA,SF,39.0,3.0,707.0,5.2,12.8,0.41,1.5,5.8,0.265,3.7,7.0,0.529,0.47,2.0,2.9,0.714,0.9,5.4,6.3,2.5,1.1,0.9,1.9,3.6,14.1,
2021-22,24,SAC,NBA,SF,12.0,0.0,123.0,5.0,14.3,0.347,0.9,5.0,0.176,4.1,9.4,0.438,0.378,4.4,6.1,0.714,1.2,4.1,5.3,1.5,1.5,1.2,2.6,5.0,15.2,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,291.0,92.0,6718.0,6.5,15.7,0.416,1.4,4.8,0.292,5.1,10.9,0.471,0.461,3.0,4.5,0.68,1.3,4.9,6.2,2.9,1.3,0.9,2.9,3.9,17.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,156.0,64.0,3947.0,6.7,16.2,0.415,1.2,4.0,0.294,5.5,12.1,0.455,0.452,2.9,4.5,0.65,1.5,4.9,6.4,2.8,1.4,0.8,2.9,3.9,17.5,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,101.0,28.0,2267.0,6.3,15.2,0.416,1.7,5.9,0.289,4.6,9.3,0.497,0.472,3.2,4.4,0.726,1.2,4.8,6.0,3.0,1.2,1.0,2.9,4.0,17.5,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,22.0,0.0,381.0,6.6,15.0,0.44,2.2,6.8,0.319,4.4,8.2,0.54,0.513,3.3,4.7,0.7,1.0,5.2,6.2,3.3,1.7,0.9,2.6,3.8,18.7,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,12.0,0.0,123.0,5.0,14.3,0.347,0.9,5.0,0.176,4.1,9.4,0.438,0.378,4.4,6.1,0.714,1.2,4.1,5.3,1.5,1.5,1.2,2.6,5.0,15.2,
