"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2002-03,22,MIL,NBA,PF,2,1,24,0.667,0.667,0.667,0.5,0.644,0.667,0.0,151,144,141,66.0,124,220,0,
2003-04,23,MIL,NBA,PF,1,0,3,1.0,1.0,1.0,,1.0,0.0,0.0,228,218,212,,194,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,1,27,0.714,0.714,0.714,0.5,0.685,0.571,0.0,162,155,151,66.0,132,189,0,
