"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2008-09,20,MIN,NBA,C,81,37,2048,.459,7.1,.972,.528,.164,.103,.177,.028,.469,.551,.416,.282,.385,.105,.599,.500,.060,38,.105,.500,5,0,ROY-6
2009-10,21,MIN,NBA,PF,60,22,1714,.450,9.5,.836,.427,.176,.105,.127,.164,.474,.565,.386,.338,.402,.330,.527,.914,.026,16,.132,.571,5,0,6MOY-11
2010-11,22,MIN,NBA,PF,73,73,2611,.470,10.4,.794,.352,.259,.078,.105,.206,.483,.615,.398,.313,.380,.417,.525,.989,.026,22,.081,.529,4,0,"MIP-1,AS"
2011-12,23,MIN,NBA,PF,55,55,2145,.448,12.3,.734,.335,.159,.082,.158,.266,.475,.600,.393,.287,.389,.372,.482,.924,.040,39,.092,.308,2,0,"MVP-6,AS,NBA2"
2012-13,24,MIN,NBA,PF,18,18,618,.352,12.7,.691,.322,.191,.060,.117,.309,.413,.490,.281,.556,.343,.217,.541,.850,.030,8,.043,.500,1,0,
2013-14,25,MIN,NBA,PF,77,77,2797,.457,14.3,.645,.253,.167,.091,.134,.355,.502,.669,.412,.354,.400,.376,.572,.858,.023,31,.095,.396,5,0,"MVP-11,AS,NBA2"
2014-15,26,CLE,NBA,PF,75,75,2532,.434,14.3,.588,.213,.181,.080,.114,.412,.480,.611,.366,.408,.468,.367,.691,.986,.030,27,.321,.365,0,0,
2015-16,27,CLE,NBA,PF,77,77,2424,.419,15.2,.551,.173,.190,.084,.104,.449,.467,.550,.452,.341,.451,.360,.602,.987,.023,20,.303,.398,0,0,
2016-17,28,CLE,NBA,PF,60,60,1885,.427,15.3,.551,.212,.156,.099,.084,.449,.471,.560,.415,.430,.397,.373,.551,.986,.014,12,.355,.413,0,0,AS
2017-18,29,CLE,NBA,C,59,59,1651,.458,14.9,.547,.243,.122,.095,.089,.453,.494,.661,.315,.391,.385,.415,.645,.978,.008,5,.297,.378,0,0,AS
2018-19,30,CLE,NBA,PF,22,21,598,.385,16.7,.481,.212,.120,.078,.071,.519,.412,.517,.412,.273,.250,.361,.518,.906,.014,4,.197,.448,0,0,
2019-20,31,CLE,NBA,PF,56,56,1780,.450,18.3,.464,.133,.116,.111,.103,.536,.537,.660,.393,.605,.467,.374,.586,.932,.007,3,.141,.455,0,0,
2020-21,32,CLE,NBA,PF,25,25,622,.409,19.4,.381,.115,.123,.079,.063,.619,.479,.621,.484,.400,.313,.365,.609,.895,.000,0,.103,.438,0,0,
2021-22,33,CLE,NBA,C,74,4,1665,.430,19.5,.373,.109,.097,.084,.075,.627,.493,.723,.473,.391,.333,.392,.564,.930,.007,4,.170,.358,1,0,6MOY-2
2022-23,34,2TM,NBA,PF,62,20,1240,.389,20.3,.302,.106,.104,.052,.040,.698,.516,.622,.500,.364,.471,.334,.576,.939,.012,2,.149,.341,0,0,
2022-23,34,CLE,NBA,PF,41,3,821,.389,20.2,.316,.119,.084,.060,.053,.684,.467,.588,.500,.235,.400,.354,.548,.928,.018,2,.144,.429,0,0,
2022-23,34,MIA,NBA,PF,21,17,419,.388,20.3,.273,.079,.144,.036,.014,.727,.632,.727,.500,.800,1.000,.297,.625,.967,.000,0,.158,.188,0,0,
2023-24,35,MIA,NBA,PF,55,5,924,.440,19.4,.320,.139,.142,.011,.028,.680,.643,.780,.569,.750,.300,.344,.622,.988,.003,0,.135,.273,1,0,
2024-25,36,MIA,NBA,PF,23,9,251,.357,17.3,.417,.191,.157,.043,.026,.583,.354,.318,.389,.400,.333,.358,.471,.917,.000,0,.209,.357,1,0,
2025-26,37,UTA,NBA,PF,8,0,112,.333,22.9,.148,.037,.074,.000,.037,.852,.750,1.000,.500,,1.000,.261,.667,1.000,.000,0,.174,.500,0,0,
,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,
,,,,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
18 Yrs,18 Yrs,18 Yrs,18 Yrs,,960,693,27617,.438,15.8,.607,.252,.162,.085,.108,.393,.483,.602,.407,.379,.401,.368,.570,.943,.022,231,.193,.391,25,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,59,2359,.438,15.8,.607,.252,.162,.085,.108,.393,.483,.602,.407,.379,.401,.368,.570,.943,.022,20,.193,.391,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (9 Yrs),CLE (9 Yrs),CLE (9 Yrs),CLE (9 Yrs),,489,380,13978,.429,17.1,.500,.178,.142,.089,.091,.500,.482,.608,.410,.416,.415,.376,.606,.956,.015,77,.242,.396,1,0,
MIN (6 Yrs),MIN (6 Yrs),MIN (6 Yrs),MIN (6 Yrs),,364,282,11933,.451,11.1,.764,.352,.186,.088,.137,.236,.479,.596,.394,.328,.389,.362,.542,.902,.033,154,.091,.423,22,0,
MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),MIA (3 Yrs),,99,31,1594,.413,19.0,.328,.135,.145,.023,.024,.672,.572,.651,.517,.643,.400,.335,.600,.971,.002,0,.153,.270,2,0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,8,0,112,.333,22.9,.148,.037,.074,.000,.037,.852,.750,1.000,.500,,1.000,.261,.667,1.000,.000,0,.174,.500,0,0,
