"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2015-16,20,MIN,NBA,C,82.0,82.0,2627.0,0.542,0.559,0.341,0.555,0.811,0.59,0.239,0.076,120.0,114.0,96.0,110.0,107.0,109.0,86.0,27.0,121.3,124.0,ROY-1
2016-17,21,MIN,NBA,C,82.0,82.0,3030.0,0.542,0.582,0.367,0.576,0.832,0.618,0.289,0.186,119.0,116.0,103.0,112.0,108.0,112.0,107.0,59.0,184.5,218.0,
2017-18,22,MIN,NBA,C,82.0,82.0,2918.0,0.545,0.585,0.421,0.596,0.858,0.646,0.343,0.243,118.0,115.0,116.0,114.0,112.0,116.0,136.0,72.0,176.4,242.7,"AS,NBA3"
2018-19,23,MIN,NBA,C,77.0,77.0,2545.0,0.518,0.562,0.4,0.572,0.836,0.622,0.342,0.27,113.0,108.0,113.0,109.0,109.0,111.0,132.0,75.0,126.4,187.7,AS
2019-20,24,MIN,NBA,C,35.0,35.0,1187.0,0.508,0.586,0.412,0.6,0.796,0.642,0.363,0.445,110.0,112.0,115.0,113.0,103.0,114.0,140.0,116.0,88.1,111.2,
2020-21,25,MIN,NBA,C,50.0,50.0,1689.0,0.486,0.541,0.387,0.555,0.859,0.612,0.355,0.36,104.0,102.0,106.0,103.0,110.0,107.0,144.0,92.0,30.6,81.9,
2021-22,26,MIN,NBA,C,74.0,74.0,2476.0,0.529,0.58,0.41,0.591,0.822,0.64,0.385,0.301,115.0,109.0,116.0,111.0,106.0,113.0,155.0,76.0,143.1,211.2,"AS,NBA3"
2022-23,27,MIN,NBA,PF,29.0,29.0,957.0,0.495,0.576,0.366,0.565,0.874,0.618,0.315,0.383,104.0,105.0,101.0,104.0,112.0,106.0,118.0,99.0,17.3,35.4,
2023-24,28,MIN,NBA,PF,62.0,62.0,2026.0,0.504,0.55,0.416,0.575,0.873,0.625,0.307,0.344,106.0,101.0,114.0,105.0,111.0,108.0,126.0,87.0,54.5,96.8,AS
2024-25,29,NYK,NBA,C,72.0,72.0,2517.0,0.526,0.567,0.42,0.584,0.829,0.63,0.337,0.278,113.0,104.0,117.0,108.0,106.0,109.0,139.0,66.0,100.3,151.5,"AS,NBA3"
2025-26,30,NYK,NBA,C,14.0,14.0,465.0,0.429,0.493,0.317,0.487,0.874,0.566,0.424,0.366,92.0,90.0,89.0,90.0,111.0,97.0,148.0,88.0,-24.9,-8.4,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,659.0,659.0,22437.0,0.522,0.568,0.398,0.575,0.838,0.623,0.328,0.27,113.0,109.0,111.0,109.0,108.0,111.0,128.0,72.0,1017.6,1452.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (9 Yrs),MIN (9 Yrs),MIN (9 Yrs),MIN (9 Yrs),,573.0,573.0,19455.0,0.524,0.569,0.398,0.576,0.839,0.623,0.324,0.266,113.0,110.0,111.0,110.0,109.0,111.0,126.0,73.0,942.2,1308.9,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,86.0,86.0,2982.0,0.511,0.556,0.4,0.569,0.837,0.62,0.35,0.292,109.0,102.0,111.0,105.0,107.0,107.0,140.0,69.0,75.4,143.1,
