Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,22,LAL,NBA,PG,76,0,872,96,244,.393,19,68,.279,77,176,.438,.432,16,23,.696,26,68,94,68,10,11,63,71,227,0,
2003-04,23,LAL,NBA,SG,72,15,1244,190,432,.440,48,138,.348,142,294,.483,.495,31,52,.596,20,77,97,59,33,20,48,109,459,0,
2004-05,24,2TM,NBA,SG,48,22,968,157,406,.387,51,137,.372,106,269,.394,.450,37,48,.771,20,69,89,68,20,7,47,74,402,0,
2004-05,24,LAL,NBA,SG,14,0,91,4,20,.200,2,10,.200,2,10,.200,.250,2,2,1.000,3,7,10,3,2,1,3,7,12,0,
2004-05,24,CHA,NBA,SG,34,22,877,153,386,.396,49,127,.386,104,259,.402,.460,35,46,.761,17,62,79,65,18,6,44,67,390,0,
2005-06,25,CHA,NBA,SG,47,25,1111,181,469,.386,57,164,.348,124,305,.407,.447,55,77,.714,18,85,103,50,38,13,65,79,474,0,
2006-07,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2007-08,27,IND,NBA,SG,71,15,1504,228,569,.401,102,262,.389,126,307,.410,.490,30,42,.714,19,149,168,89,42,19,62,108,588,0,
2008-09,28,PHI,NBA,SG,25,1,199,20,58,.345,10,33,.303,10,25,.400,.431,4,4,1.000,0,15,15,15,5,1,10,10,54,0,
2009-10,29,LAC,NBA,SG,7,0,58,4,11,.364,1,3,.333,3,8,.375,.409,0,0,,1,5,6,4,2,3,3,8,9,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,346,78,5956,876,2189,.400,288,805,.358,588,1384,.425,.466,173,246,.703,104,468,572,353,150,74,298,459,2213,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,18,1412,208,519,.400,68,191,.358,139,328,.425,.466,41,58,.703,25,111,136,84,36,18,71,109,524,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,162,15,2207,290,696,.417,69,216,.319,221,480,.460,.466,49,77,.636,49,152,201,130,45,32,114,187,698,0,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,81,47,1988,334,855,.391,106,291,.364,228,564,.404,.453,90,123,.732,35,147,182,115,56,19,109,146,864,0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,71,15,1504,228,569,.401,102,262,.389,126,307,.410,.490,30,42,.714,19,149,168,89,42,19,62,108,588,0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,25,1,199,20,58,.345,10,33,.303,10,25,.400,.431,4,4,1.000,0,15,15,15,5,1,10,10,54,0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7,0,58,4,11,.364,1,3,.333,3,8,.375,.409,0,0,,1,5,6,4,2,3,3,8,9,0,
