Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2013-14,24,WAS,NBA,C,4.0,0.0,1.5,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.3,0.3,0.5,0.0,0.0,0.0,0.3,0.3,0.0,
2014-15,25,WAS,NBA,C,6.0,0.0,12.0,2.5,5.2,0.484,0.0,0.0,2.5,5.2,0.484,0.484,0.5,1.0,0.5,0.5,2.7,3.2,0.3,0.3,0.2,0.7,1.7,5.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,27,IND,NBA,PF,4.0,0.0,14.8,3.0,6.5,0.462,0.0,0.0,3.0,6.5,0.462,0.462,1.3,1.8,0.714,2.0,1.5,3.5,1.0,0.0,0.5,1.0,2.5,7.3,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,14.0,0.0,9.8,1.9,4.3,0.45,0.0,0.0,1.9,4.3,0.45,0.45,0.6,0.9,0.615,0.9,1.6,2.5,0.4,0.1,0.2,0.6,1.5,4.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,10.0,0.0,7.8,1.5,3.4,0.441,0.0,0.0,1.5,3.4,0.441,0.441,0.3,0.6,0.5,0.4,1.7,2.1,0.2,0.2,0.1,0.5,1.1,3.3,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,4.0,0.0,14.8,3.0,6.5,0.462,0.0,0.0,3.0,6.5,0.462,0.462,1.3,1.8,0.714,2.0,1.5,3.5,1.0,0.0,0.5,1.0,2.5,7.3,
