Season,Team,Lg,Salary
2012-13,Portland Trail Blazers,NBA,"$3,013,512"
2013-14,Portland Trail Blazers,NBA,"$2,897,976"
2014-15,Portland Trail Blazers,NBA,"$3,013,512"
Career,(may be incomplete),,"$8,925,000"
