Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,22,IND,NBA,SF,6.0,3.0,162.0,6.2,11.6,0.529,3.1,5.5,0.563,3.1,6.2,0.5,0.662,1.4,1.4,1.0,2.4,8.2,10.6,3.4,1.4,2.4,2.4,6.8,16.8,123.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,27,IND,NBA,SF,5.0,5.0,183.0,12.5,26.2,0.478,2.3,6.7,0.348,10.2,19.5,0.522,0.522,4.1,4.7,0.875,1.7,6.4,8.2,4.7,1.7,0.3,2.0,3.5,31.5,117.0,109.0,
2011-12,28,IND,NBA,SF,11.0,11.0,420.0,9.0,22.6,0.397,3.4,9.5,0.356,5.6,13.1,0.426,0.471,3.0,3.6,0.821,1.9,6.1,8.1,3.5,0.8,0.5,3.8,4.0,24.3,100.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,30,LAC,NBA,SF,13.0,0.0,134.0,4.1,14.9,0.275,1.9,8.2,0.227,2.2,6.7,0.333,0.338,2.6,3.4,0.778,0.7,6.7,7.5,1.1,2.2,0.4,1.1,9.0,12.7,84.0,111.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,35.0,19.0,899.0,8.4,20.2,0.417,2.9,8.0,0.358,5.6,12.2,0.456,0.488,2.9,3.4,0.842,1.8,6.6,8.4,3.3,1.3,0.8,2.8,5.2,22.6,105.0,107.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,22.0,19.0,765.0,9.3,21.2,0.436,3.1,8.0,0.384,6.2,13.2,0.468,0.508,2.9,3.4,0.854,2.0,6.6,8.6,3.8,1.1,0.9,3.1,4.5,24.5,107.0,106.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,13.0,0.0,134.0,4.1,14.9,0.275,1.9,8.2,0.227,2.2,6.7,0.333,0.338,2.6,3.4,0.778,0.7,6.7,7.5,1.1,2.2,0.4,1.1,9.0,12.7,84.0,111.0,
