Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,20,DET,NBA,SG,64,64,2088,429,1031,0.416,114,363,0.314,315,668,0.472,0.471,142,168,0.845,58,296,354,356,78,43,234,200,1114,2,ROY-3
2022-23,21,DET,NBA,PG,12,12,400,93,224,0.415,17,61,0.279,76,163,0.466,0.453,36,43,0.837,12,62,74,72,10,7,39,34,239,0,
2023-24,22,DET,NBA,PG,62,62,2074,524,1167,0.449,119,335,0.355,405,832,0.487,0.5,238,274,0.869,33,235,268,464,56,22,212,153,1405,0,
2024-25,23,DET,NBA,PG,70,70,2452,684,1457,0.469,149,418,0.356,535,1039,0.515,0.521,313,370,0.846,56,369,425,638,71,53,309,195,1830,9,"MVP-7,AS,NBA3"
2025-26,24,DET,NBA,PG,18,18,662,180,394,0.457,34,113,0.301,146,281,0.52,0.5,114,139,0.82,25,92,117,167,27,15,76,63,508,2,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,226,226,7676,1910,4273,0.447,433,1290,0.336,1477,2983,0.495,0.498,843,994,0.848,184,1054,1238,1697,242,140,870,645,5096,13,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2785,693,1550,0.447,157,468,0.336,536,1082,0.495,0.498,306,361,0.848,67,382,449,616,88,51,316,234,1849,5,
