Highlight,Unnamed: 1,In Stathead
"Career high, Points",44.0,View full stats from top 20 games
"Career high, Rebounds",22.0,View full stats from top 20 games
"Career high, Assists",9.0,View full stats from top 20 games
"Career high, Steals",7.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",41.0,View full stats from top 20 games
