Season,Team,Lg,Salary
2010-11,Minnesota Timberwolves,NBA,"$4,000,000"
2011-12,Minnesota Timberwolves,NBA,"$4,503,600"
2012-13,Minnesota Timberwolves,NBA,"$4,837,200"
2013-14,Minnesota Timberwolves,NBA,"$12,100,000"
2014-15,Minnesota Timberwolves,NBA,"$12,100,000"
2015-16,Minnesota Timberwolves,NBA,"$12,100,000"
2016-17,Minnesota Timberwolves,NBA,"$12,100,000"
Career,(may be incomplete),,"$61,740,800"
