"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2009-10,20,MIL,NBA,PG,82,82,2671,.371,14.8,.681,.236,.104,.124,.216,.319,.370,.425,.331,.311,.361,.374,.190,.614,.002,2,.059,.435,1,0,ROY-3
2010-11,21,MIL,NBA,PG,63,61,2169,.390,14.2,.673,.256,.149,.109,.159,.327,.422,.519,.355,.366,.367,.323,.240,.735,.006,5,.106,.438,3,0,
2011-12,22,MIL,NBA,PG,66,66,2331,.418,14.0,.654,.262,.167,.084,.141,.346,.464,.571,.396,.362,.405,.332,.326,.550,.008,8,.152,.373,4,0,
2012-13,23,MIL,NBA,PG,80,80,2897,.399,15.1,.630,.228,.121,.123,.158,.370,.412,.496,.285,.416,.386,.375,.253,.595,.005,6,.158,.384,3,0,
2013-14,24,DET,NBA,PG,80,79,2728,.373,15.9,.597,.215,.137,.070,.175,.403,.397,.529,.265,.300,.377,.337,.230,.448,.004,4,.125,.316,9,0,
2014-15,25,DET,NBA,PG,41,41,1173,.401,14.1,.611,.280,.118,.087,.127,.389,.428,.520,.313,.340,.391,.360,.261,.461,.006,3,.147,.516,1,0,
2015-16,26,2TM,NBA,PG,48,7,868,.368,17.4,.490,.155,.118,.066,.148,.510,.409,.574,.361,.400,.289,.329,.246,.608,.000,0,.181,.321,3,0,
2015-16,26,DET,NBA,PG,23,1,416,.371,17.2,.462,.189,.140,.028,.098,.538,.439,.593,.400,.250,.286,.312,.345,.375,.000,0,.169,.308,3,0,
2015-16,26,ORL,NBA,PG,25,6,452,.366,17.5,.516,.124,.099,.099,.193,.484,.386,.550,.313,.438,.290,.346,.156,.815,.000,0,.192,.333,0,0,
2016-17,27,2TM,NBA,PG,81,13,1802,.359,16.9,.529,.215,.099,.099,.116,.471,.399,.496,.245,.434,.323,.313,.177,.506,.000,0,.179,.378,2,0,
2016-17,27,NYK,NBA,PG,58,11,1428,.380,16.1,.534,.228,.096,.096,.114,.466,.415,.510,.268,.415,.347,.340,.200,.485,.000,0,.180,.444,2,0,
2016-17,27,WAS,NBA,PG,23,2,374,.274,17.6,.509,.160,.113,.113,.123,.491,.333,.412,.167,.500,.231,.212,.056,.636,.000,0,.173,.111,0,0,
2017-18,28,MIL,NBA,PG,14,0,205,.375,16.9,.542,.125,.125,.125,.167,.458,.462,.556,.333,.333,.583,.273,.222,.667,.000,0,.121,.250,0,0,
2018-19,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
