"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2010-11,21,POR,NBA,SF,24.0,0.0,137.0,0.0,2.0,45.0,52.0,2.0,-12.3,-14.4,4.0,2.0,7.0,2.0,4.0,0.0,15.0,1.0,2.0,
2011-12,22,POR,NBA,SF,40.0,4.0,537.0,0.0,0.0,50.0,50.0,0.0,-13.5,-14.8,7.0,14.0,25.0,2.0,4.0,1.0,39.0,0.0,5.0,
2012-13,23,POR,NBA,PF,62.0,0.0,730.0,0.0,0.0,20.0,80.0,0.0,-3.5,0.1,12.0,7.0,41.0,0.0,2.0,2.0,73.0,0.0,3.0,6MOY-14
2013-14,24,NOP,NBA,PF,27.0,2.0,473.0,0.0,0.0,7.0,92.0,1.0,6.5,10.3,6.0,6.0,21.0,3.0,6.0,2.0,68.0,0.0,8.0,
2014-15,25,NOP,NBA,SF,63.0,19.0,830.0,0.0,1.0,83.0,16.0,0.0,-5.9,-9.2,12.0,10.0,43.0,2.0,6.0,1.0,56.0,1.0,11.0,
2015-16,26,NOP,NBA,SF,47.0,13.0,845.0,0.0,0.0,28.0,66.0,6.0,-3.0,1.2,7.0,8.0,42.0,6.0,22.0,3.0,124.0,6.0,25.0,
2016-17,27,MIA,NBA,SF,68.0,55.0,1065.0,0.0,1.0,22.0,78.0,0.0,1.0,-0.2,11.0,3.0,58.0,8.0,4.0,3.0,86.0,0.0,7.0,
2017-18,28,2TM,NBA,SF,50.0,14.0,715.0,0.0,4.0,22.0,74.0,1.0,-3.9,0.9,9.0,2.0,31.0,5.0,8.0,3.0,80.0,2.0,8.0,
2017-18,28,ATL,NBA,SF,37.0,9.0,570.0,0.0,0.0,11.0,89.0,1.0,-3.9,2.4,6.0,2.0,29.0,5.0,8.0,3.0,67.0,2.0,6.0,
2017-18,28,MIA,NBA,SF,13.0,5.0,145.0,0.0,18.0,67.0,15.0,0.0,-3.9,-5.0,3.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,2.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,381.0,107.0,5332.0,0.0,1.0,34.0,64.0,1.0,-3.3,-2.1,68.0,52.0,268.0,28.0,56.0,15.0,541.0,10.0,69.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,1148.0,0.0,1.0,34.0,64.0,1.0,-3.3,-2.1,15.0,11.0,58.0,6.0,12.0,3.0,116.0,2.0,15.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),NOP (3 Yrs),,137.0,34.0,2148.0,0.0,0.0,45.0,53.0,3.0,-2.0,-0.8,25.0,24.0,106.0,11.0,34.0,6.0,248.0,7.0,44.0,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,126.0,4.0,1404.0,0.0,0.0,34.0,65.0,0.0,-8.2,-7.0,23.0,23.0,73.0,4.0,10.0,3.0,127.0,1.0,10.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,81.0,60.0,1210.0,0.0,3.0,27.0,70.0,0.0,0.4,-0.8,14.0,3.0,60.0,8.0,4.0,3.0,99.0,0.0,9.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,37.0,9.0,570.0,0.0,0.0,11.0,89.0,1.0,-3.9,2.4,6.0,2.0,29.0,5.0,8.0,3.0,67.0,2.0,6.0,
