"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2004-05,26,WAS,NBA,SG,10.0,0.0,219.0,0.406,18.4,0.663,0.069,0.069,0.129,0.396,0.337,0.448,0.429,0.571,0.231,0.5,0.324,0.433,0.818,0.0,0.0,0.206,0.429,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,28,TOR,NBA,SG,6.0,0.0,63.0,0.381,18.5,0.619,0.095,0.095,0.0,0.429,0.381,0.462,0.5,1.0,,0.333,0.25,0.667,1.0,0.0,0.0,0.25,0.5,0.0,0.0,
2007-08,29,DET,NBA,PG,2.0,0.0,7.0,0.0,18.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,18.0,0.0,289.0,0.395,18.5,0.661,0.073,0.073,0.105,0.411,0.339,0.439,0.444,0.667,0.231,0.451,0.31,0.472,0.846,0.0,0.0,0.214,0.444,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1317.0,0.395,18.5,0.661,0.073,0.073,0.105,0.411,0.339,0.439,0.444,0.667,0.231,0.451,0.31,0.472,0.846,0.0,0.0,0.214,0.444,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,10.0,0.0,219.0,0.406,18.4,0.663,0.069,0.069,0.129,0.396,0.337,0.448,0.429,0.571,0.231,0.5,0.324,0.433,0.818,0.0,0.0,0.206,0.429,0.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,0.0,63.0,0.381,18.5,0.619,0.095,0.095,0.0,0.429,0.381,0.462,0.5,1.0,,0.333,0.25,0.667,1.0,0.0,0.0,0.25,0.5,0.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,2.0,0.0,7.0,0.0,18.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,
