"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,22,BOS,NBA,PG,5.0,0.0,17.0,0.75,15.2,0.75,0.25,0.0,0.0,0.5,0.25,0.667,1.0,,,0.5,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,
2017-18,23,2TM,NBA,PG,15.0,0.0,80.0,0.389,9.1,0.611,0.611,0.0,0.0,0.0,0.389,0.545,0.545,,,,0.143,0.167,0.0,0.056,1.0,0.143,0.0,0.0,0.0,
2017-18,23,HOU,NBA,PG,12.0,0.0,63.0,0.286,10.9,0.571,0.571,0.0,0.0,0.0,0.429,0.5,0.5,,,,0.0,0.25,,0.071,1.0,0.167,0.0,0.0,0.0,
2017-18,23,PHI,NBA,PG,3.0,0.0,17.0,0.75,7.3,0.75,0.75,0.0,0.0,0.0,0.25,0.667,0.667,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2018-19,24,PHI,NBA,PG,6.0,0.0,39.0,0.533,14.1,0.6,0.333,0.067,0.2,0.0,0.4,0.667,0.6,1.0,0.667,,0.333,0.5,1.0,0.067,1.0,0.167,1.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,26.0,0.0,136.0,0.486,11.9,0.622,0.459,0.027,0.081,0.054,0.378,0.609,0.588,1.0,0.667,0.5,0.286,0.357,0.75,0.054,2.0,0.143,0.5,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,429.0,0.486,11.9,0.622,0.459,0.027,0.081,0.054,0.378,0.609,0.588,1.0,0.667,0.5,0.286,0.357,0.75,0.054,6.0,0.143,0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,9.0,0.0,56.0,0.579,10.7,0.632,0.421,0.053,0.158,0.0,0.368,0.667,0.625,1.0,0.667,,0.429,0.375,0.667,0.053,1.0,0.143,1.0,0.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,12.0,0.0,63.0,0.286,10.9,0.571,0.571,0.0,0.0,0.0,0.429,0.5,0.5,,,,0.0,0.25,,0.071,1.0,0.167,0.0,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,5.0,0.0,17.0,0.75,15.2,0.75,0.25,0.0,0.0,0.5,0.25,0.667,1.0,,,0.5,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,
