"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2005-06,21,UTA,NBA,PG,80.0,47.0,2307.0,0.421,15.0,0.728,0.239,0.066,0.086,0.338,0.272,0.423,0.505,0.321,0.391,0.393,0.416,0.472,0.725,0.01,6.0,0.078,0.588,2.0,1.0,ROY-6
2006-07,22,UTA,NBA,PG,80.0,80.0,2950.0,0.456,13.5,0.765,0.314,0.073,0.074,0.304,0.235,0.498,0.553,0.38,0.45,0.48,0.322,0.354,0.659,0.008,7.0,0.059,0.4,8.0,0.0,
2007-08,23,UTA,NBA,PG,82.0,82.0,3059.0,0.507,11.9,0.812,0.38,0.066,0.073,0.293,0.188,0.533,0.616,0.486,0.469,0.45,0.395,0.34,0.639,0.016,15.0,0.057,0.417,5.0,0.0,"MVP-12,NBA2"
2008-09,24,UTA,NBA,PG,68.0,68.0,2505.0,0.471,12.5,0.77,0.34,0.097,0.073,0.26,0.23,0.518,0.6,0.379,0.514,0.465,0.31,0.221,0.486,0.008,7.0,0.035,0.125,1.0,0.0,
2009-10,25,UTA,NBA,PG,76.0,76.0,2802.0,0.469,13.0,0.754,0.303,0.111,0.082,0.258,0.246,0.501,0.599,0.487,0.36,0.438,0.371,0.455,0.521,0.017,15.0,0.066,0.471,0.0,0.0,"MVP-9,AS,NBA2"
2010-11,26,2TM,NBA,PG,65.0,65.0,2465.0,0.439,14.6,0.675,0.248,0.156,0.085,0.186,0.325,0.491,0.603,0.414,0.386,0.453,0.331,0.331,0.581,0.009,9.0,0.091,0.276,6.0,2.0,AS
2010-11,26,UTA,NBA,PG,53.0,53.0,2009.0,0.458,14.2,0.68,0.252,0.155,0.081,0.192,0.32,0.511,0.621,0.432,0.415,0.471,0.345,0.357,0.607,0.009,7.0,0.089,0.304,4.0,1.0,
2010-11,26,NJN,NBA,PG,12.0,12.0,456.0,0.349,14.9,0.651,0.231,0.16,0.107,0.154,0.349,0.391,0.513,0.333,0.278,0.346,0.271,0.163,0.438,0.012,2.0,0.102,0.167,2.0,1.0,
2011-12,27,NJN,NBA,PG,55.0,55.0,1999.0,0.407,15.7,0.644,0.198,0.122,0.101,0.224,0.356,0.446,0.568,0.359,0.423,0.395,0.336,0.301,0.557,0.015,13.0,0.135,0.326,1.0,0.0,AS
2012-13,28,BRK,NBA,PG,78.0,78.0,2842.0,0.44,16.1,0.602,0.17,0.157,0.09,0.186,0.398,0.482,0.665,0.42,0.416,0.397,0.378,0.316,0.734,0.004,2.0,0.163,0.479,3.0,0.0,
2013-14,29,BRK,NBA,PG,64.0,58.0,2059.0,0.45,15.9,0.626,0.177,0.149,0.088,0.211,0.374,0.5,0.646,0.374,0.365,0.523,0.366,0.29,0.765,0.006,4.0,0.172,0.391,2.0,0.0,
2014-15,30,BRK,NBA,PG,68.0,55.0,2114.0,0.387,13.9,0.693,0.213,0.179,0.106,0.196,0.307,0.395,0.457,0.377,0.39,0.351,0.367,0.199,0.782,0.001,0.0,0.156,0.459,3.0,0.0,
2015-16,31,DAL,NBA,PG,65.0,63.0,2106.0,0.414,14.8,0.636,0.164,0.183,0.111,0.178,0.364,0.454,0.591,0.401,0.407,0.413,0.344,0.241,0.804,0.001,1.0,0.184,0.481,2.0,0.0,
2016-17,32,2TM,NBA,PG,64.0,44.0,1657.0,0.438,16.3,0.61,0.135,0.145,0.112,0.218,0.39,0.486,0.543,0.494,0.433,0.473,0.363,0.202,0.706,0.0,0.0,0.145,0.382,1.0,0.0,
2016-17,32,DAL,NBA,PG,40.0,40.0,1171.0,0.43,16.8,0.6,0.13,0.137,0.113,0.221,0.4,0.485,0.542,0.484,0.451,0.47,0.348,0.205,0.714,0.0,0.0,0.149,0.444,1.0,0.0,
2016-17,32,CLE,NBA,PG,24.0,4.0,486.0,0.463,15.7,0.639,0.15,0.17,0.109,0.211,0.361,0.489,0.545,0.52,0.375,0.484,0.415,0.196,0.682,0.0,0.0,0.132,0.143,0.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,845.0,771.0,28865.0,0.445,14.6,0.699,0.249,0.122,0.088,0.24,0.301,0.482,0.584,0.409,0.417,0.437,0.357,0.321,0.668,0.009,79.0,0.117,0.417,34.0,3.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,75.0,2801.0,0.445,14.6,0.699,0.249,0.122,0.088,0.24,0.301,0.482,0.584,0.409,0.417,0.437,0.357,0.321,0.668,0.009,8.0,0.117,0.417,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (6 Yrs),UTA (6 Yrs),UTA (6 Yrs),UTA (6 Yrs),,439.0,406.0,15632.0,0.466,13.4,0.756,0.31,0.093,0.077,0.275,0.244,0.501,0.587,0.424,0.433,0.449,0.358,0.359,0.609,0.012,57.0,0.064,0.402,20.0,2.0,
BRK (5 Yrs),BRK (5 Yrs),BRK (5 Yrs),BRK (5 Yrs),,277.0,258.0,9470.0,0.418,15.3,0.638,0.19,0.151,0.096,0.201,0.362,0.452,0.579,0.384,0.396,0.411,0.358,0.278,0.697,0.007,21.0,0.154,0.413,11.0,1.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,105.0,103.0,3277.0,0.42,15.8,0.623,0.151,0.166,0.112,0.194,0.377,0.465,0.575,0.426,0.423,0.437,0.346,0.228,0.769,0.001,1.0,0.171,0.468,3.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,24.0,4.0,486.0,0.463,15.7,0.639,0.15,0.17,0.109,0.211,0.361,0.489,0.545,0.52,0.375,0.484,0.415,0.196,0.682,0.0,0.0,0.132,0.143,0.0,0.0,
