Season,Team,Lg,Salary
2019-20,Cleveland Cavaliers,NBA,"$2,035,800"
2020-21,Cleveland Cavaliers,NBA,"$2,137,440"
2021-22,Cleveland Cavaliers,NBA,"$2,239,200"
2022-23,Cleveland Cavaliers,NBA,"$4,037,278"
2023-24,New York Knicks,NBA,"$2,019,706"
2023-24,Atlanta Hawks,NBA,(TW)
2023-24,Los Angeles Lakers,NBA,(TW)
Career,(may be incomplete),,"$12,469,424"
