Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-17,LAC,@,PHI,"L, 108-110",*,37,7,25,0.28,2,12,0.167,12,12,1.0,1,5,6,5,1,2,4,2,28,16.6,4
2025-11-16,LAC,@,BOS,"L, 118-121",*,38,9,22,0.409,5,11,0.455,14,15,0.933,1,6,7,8,1,0,3,3,37,29.7,-8
2025-11-14,LAC,@,DAL,"W, 133-127 (2OT)",*,51,13,25,0.52,6,12,0.5,9,11,0.818,2,12,14,11,1,2,3,3,41,38.8,8
2025-11-12,LAC,,DEN,"L, 116-130",*,30,6,15,0.4,1,6,0.167,10,10,1.0,0,8,8,5,0,0,2,0,23,18.8,-24
2025-11-10,LAC,,ATL,"L, 102-105",*,39,12,23,0.522,6,14,0.429,5,6,0.833,3,7,10,11,0,2,6,0,35,30.6,0
