"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,20.0,OKC,NBA,31:56,4.0,10.0,3.0,4.0,3.0,7.0,7.0,8.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,6.0,18.0,19.1
2010-11,21.0,OKC,NBA,49:25,7.0,11.0,4.0,8.0,6.0,6.0,11.0,11.0,2.0,7.0,9.0,7.0,4.0,3.0,4.0,6.0,23.0,24.8
2011-12,22.0,OKC,NBA,36:51,11.0,17.0,5.0,9.0,10.0,12.0,11.0,13.0,2.0,8.0,10.0,7.0,3.0,1.0,5.0,6.0,30.0,29.0
2012-13,23.0,HOU,NBA,45:20,10.0,24.0,7.0,10.0,8.0,17.0,17.0,20.0,2.0,9.0,11.0,7.0,5.0,2.0,10.0,5.0,36.0,25.8
2013-14,24.0,HOU,NBA,49:38,13.0,35.0,4.0,14.0,10.0,24.0,12.0,12.0,2.0,8.0,9.0,7.0,4.0,1.0,5.0,6.0,37.0,31.3
2014-15,25.0,HOU,NBA,43:15,15.0,24.0,7.0,11.0,10.0,17.0,15.0,18.0,2.0,9.0,11.0,12.0,4.0,2.0,12.0,5.0,45.0,41.0
2015-16,26.0,HOU,NBA,43:46,12.0,26.0,4.0,14.0,9.0,16.0,13.0,15.0,3.0,6.0,8.0,11.0,7.0,1.0,7.0,5.0,35.0,26.7
2016-17,27.0,HOU,NBA,43:23,14.0,28.0,5.0,15.0,10.0,17.0,18.0,20.0,1.0,9.0,10.0,14.0,4.0,2.0,9.0,6.0,44.0,31.8
2017-18,28.0,HOU,NBA,43:26,15.0,29.0,7.0,15.0,10.0,16.0,12.0,13.0,2.0,10.0,10.0,12.0,4.0,3.0,9.0,5.0,44.0,36.8
2018-19,29.0,HOU,NBA,45:26,14.0,32.0,6.0,17.0,9.0,19.0,14.0,16.0,2.0,11.0,13.0,10.0,6.0,4.0,8.0,5.0,41.0,30.9
2019-20,30.0,HOU,NBA,42:49,12.0,27.0,6.0,15.0,10.0,14.0,16.0,20.0,4.0,9.0,11.0,15.0,4.0,3.0,6.0,6.0,38.0,28.7
2020-21,31.0,BRK,NBA,53:00,11.0,18.0,7.0,12.0,6.0,10.0,12.0,13.0,2.0,9.0,10.0,18.0,4.0,2.0,6.0,4.0,41.0,40.5
2021-22,32.0,PHI,NBA,42:59,8.0,18.0,6.0,10.0,5.0,10.0,10.0,11.0,2.0,8.0,9.0,15.0,3.0,3.0,7.0,6.0,31.0,24.9
2022-23,33.0,PHI,NBA,47:24,17.0,30.0,7.0,14.0,10.0,16.0,8.0,10.0,2.0,9.0,10.0,13.0,4.0,1.0,5.0,4.0,45.0,43.9
2023-24,34.0,LAC,NBA,43:55,12.0,17.0,6.0,11.0,8.0,12.0,8.0,9.0,2.0,7.0,7.0,13.0,2.0,2.0,5.0,4.0,33.0,31.1
2024-25,35.0,LAC,NBA,46:35,11.0,22.0,4.0,11.0,7.0,13.0,6.0,8.0,2.0,7.0,8.0,13.0,2.0,2.0,4.0,5.0,32.0,27.2
Career,,,,53:00,17.0,35.0,7.0,17.0,10.0,24.0,18.0,20.0,4.0,11.0,13.0,18.0,7.0,4.0,12.0,6.0,45.0,43.9
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,HOU,NBA,49:38,15.0,35.0,7.0,17.0,10.0,24.0,18.0,20.0,4.0,11.0,13.0,15.0,7.0,4.0,12.0,6.0,45.0,41.0
3 Seasons,,OKC,NBA,49:25,11.0,17.0,5.0,9.0,10.0,12.0,11.0,13.0,2.0,8.0,10.0,7.0,4.0,3.0,5.0,6.0,30.0,29.0
2 Seasons,,PHI,NBA,47:24,17.0,30.0,7.0,14.0,10.0,16.0,10.0,11.0,2.0,9.0,10.0,15.0,4.0,3.0,7.0,6.0,45.0,43.9
2 Seasons,,LAC,NBA,46:35,12.0,22.0,6.0,11.0,8.0,13.0,8.0,9.0,2.0,7.0,8.0,13.0,2.0,2.0,5.0,5.0,33.0,31.1
1 Season,,BRK,NBA,53:00,11.0,18.0,7.0,12.0,6.0,10.0,12.0,13.0,2.0,9.0,10.0,18.0,4.0,2.0,6.0,4.0,41.0,40.5
