"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2007-08,23,PHO,NBA,SF,6.0,0.0,48.0,0.364,8.3,0.818,0.591,0.0,0.091,0.136,0.182,0.389,0.385,,0.5,0.333,0.25,0.571,1.0,0.045,1.0,0.5,0.0,0.0,0.0,
2008-09,24,PHO,NBA,SG,30.0,1.0,282.0,0.43,10.0,0.81,0.413,0.157,0.091,0.149,0.19,0.449,0.58,0.316,0.455,0.222,0.348,0.614,0.875,0.041,5.0,0.348,0.375,1.0,0.0,
2009-10,25,2TM,NBA,SF,15.0,0.0,96.0,0.436,9.1,0.821,0.462,0.128,0.051,0.179,0.179,0.5,0.611,0.4,0.0,0.429,0.143,0.438,1.0,0.051,0.0,0.429,0.0,0.0,0.0,
2009-10,25,PHO,NBA,SF,11.0,0.0,71.0,0.433,9.5,0.767,0.467,0.1,0.067,0.133,0.233,0.522,0.571,0.667,0.0,0.5,0.143,0.333,1.0,0.067,0.0,0.429,0.0,0.0,0.0,
2009-10,25,MIN,NBA,SF,4.0,0.0,25.0,0.444,8.6,1.0,0.444,0.222,0.0,0.333,0.0,0.444,0.75,0.0,,0.333,,0.75,,0.0,0.0,,,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,51.0,1.0,426.0,0.423,9.1,0.813,0.445,0.132,0.082,0.154,0.187,0.453,0.556,0.333,0.4,0.286,0.294,0.567,0.9,0.044,6.0,0.382,0.231,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,685.0,0.423,9.1,0.813,0.445,0.132,0.082,0.154,0.187,0.453,0.556,0.333,0.4,0.286,0.294,0.567,0.9,0.044,10.0,0.382,0.231,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,47.0,1.0,401.0,0.422,9.3,0.803,0.445,0.127,0.087,0.145,0.197,0.453,0.545,0.364,0.4,0.28,0.294,0.556,0.9,0.046,6.0,0.382,0.231,1.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,4.0,0.0,25.0,0.444,8.6,1.0,0.444,0.222,0.0,0.333,0.0,0.444,0.75,0.0,,0.333,,0.75,,0.0,0.0,,,0.0,0.0,
