Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2025-26,22,CHI,NBA,C,2,0,11.5,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.25,0.0,0.0,0.5,3.0,3.5,1.0,0.0,0.0,1.0,3.0,1.0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,11.5,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.25,0.0,0.0,0.5,3.0,3.5,1.0,0.0,0.0,1.0,3.0,1.0,
