Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2013-14,21,CHA,NBA,C,4.0,0.0,53.0,3.0,9.0,0.333,0.0,0.0,3.0,9.0,0.333,0.333,2.0,4.0,0.5,5.0,4.0,9.0,2.0,0.0,3.0,2.0,3.0,8.0,89.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,23,CHO,NBA,C,7.0,2.0,137.0,8.1,14.6,0.553,0.0,0.0,8.1,14.6,0.553,0.553,6.5,8.1,0.81,3.5,10.8,14.2,0.8,0.4,1.2,2.7,7.7,22.7,116.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,30,MIA,NBA,C,21.0,0.0,174.0,5.8,10.2,0.571,0.0,0.0,5.8,10.2,0.571,0.571,1.8,4.4,0.4,3.2,10.8,14.0,2.0,0.6,1.2,3.8,8.2,13.4,95.0,111.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,32.0,2.0,364.0,6.3,11.7,0.537,0.0,0.0,6.3,11.7,0.537,0.537,3.6,5.7,0.625,3.6,9.8,13.4,1.6,0.4,1.4,3.1,7.3,16.1,104.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,11.0,2.0,190.0,6.7,13.1,0.511,0.0,0.0,6.7,13.1,0.511,0.511,5.3,6.9,0.76,3.9,8.9,12.8,1.1,0.3,1.7,2.5,6.4,18.6,111.0,109.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,21.0,0.0,174.0,5.8,10.2,0.571,0.0,0.0,5.8,10.2,0.571,0.571,1.8,4.4,0.4,3.2,10.8,14.0,2.0,0.6,1.2,3.8,8.2,13.4,95.0,111.0,
