"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2001-02,20,2TM,NBA,SG,77,60,1916,.430,13.1,.777,.223,.159,.171,.224,.223,.469,.577,.505,.340,.435,.292,.587,.974,.024,14,.531,.246,0,0,
2001-02,20,BOS,NBA,SG,48,33,1003,.439,13.9,.703,.236,.125,.132,.209,.297,.510,.657,.459,.436,.419,.273,.642,1.000,.034,10,.568,.240,0,0,
2001-02,20,PHO,NBA,SG,29,27,913,.420,12.2,.854,.208,.194,.212,.240,.146,.435,.483,.536,.279,.449,.333,.533,.929,.014,4,.452,.263,0,0,
2002-03,21,PHO,NBA,SG,82,34,2255,.397,14.9,.742,.178,.103,.161,.300,.258,.408,.472,.402,.414,.368,.366,.444,.987,.010,6,.561,.400,1,0,6MOY-11
2003-04,22,PHO,NBA,SG,82,77,3331,.430,13.3,.789,.238,.139,.146,.266,.211,.463,.580,.517,.383,.375,.305,.343,.916,.027,32,.401,.431,6,0,
2004-05,23,PHO,NBA,SF,82,82,3240,.461,15.3,.686,.178,.128,.120,.260,.314,.454,.557,.510,.451,.356,.478,.278,.949,.014,15,.524,.515,10,1,
2005-06,24,ATL,NBA,SG,82,82,3340,.453,13.7,.742,.186,.213,.132,.211,.258,.487,.618,.495,.418,.407,.356,.308,.844,.007,10,.314,.460,4,0,
2006-07,25,ATL,NBA,SG,57,57,2359,.471,14.5,.726,.219,.133,.089,.285,.274,.504,.600,.497,.505,.434,.381,.300,.765,.005,6,.321,.430,1,0,AS
2007-08,26,ATL,NBA,SG,82,82,3343,.432,15.0,.703,.186,.154,.113,.251,.297,.454,.550,.500,.426,.367,.381,.372,.781,.009,12,.270,.383,6,1,AS
2008-09,27,ATL,NBA,SG,79,79,3124,.437,14.8,.708,.171,.200,.123,.215,.292,.468,.572,.507,.425,.374,.360,.280,.752,.008,8,.273,.389,4,0,AS
2009-10,28,ATL,NBA,SG,76,76,2886,.458,13.6,.747,.188,.220,.111,.229,.253,.488,.569,.528,.429,.413,.369,.291,.767,.008,11,.429,.373,1,0,"MVP-12,AS,NBA3"
2010-11,29,ATL,NBA,SG,72,72,2554,.443,13.9,.742,.176,.235,.114,.217,.258,.494,.681,.505,.386,.385,.297,.388,.843,.018,18,.383,.296,4,0,AS
2011-12,30,ATL,NBA,SG,60,60,2127,.454,16.2,.654,.120,.183,.102,.249,.346,.489,.705,.494,.442,.401,.388,.349,.880,.004,4,.363,.410,2,0,"MVP-15,AS"
2012-13,31,BRK,NBA,SG,72,72,2642,.423,16.4,.625,.077,.206,.144,.197,.375,.452,.494,.488,.421,.420,.375,.273,.905,.001,1,.357,.418,1,0,
2013-14,32,BRK,NBA,SG,79,79,2575,.454,16.2,.603,.077,.260,.129,.138,.397,.489,.705,.502,.473,.357,.401,.250,.846,.001,0,.411,.446,4,0,AS
2014-15,33,BRK,NBA,SG,80,80,2791,.435,14.5,.671,.098,.279,.136,.159,.329,.472,.570,.524,.410,.374,.359,.231,.893,.001,1,.285,.333,2,0,
2015-16,34,2TM,NBA,SF,81,81,2703,.439,15.1,.636,.075,.246,.156,.159,.364,.471,.594,.474,.507,.372,.383,.206,.892,.000,0,.339,.415,3,0,
2015-16,34,BRK,NBA,SF,57,57,1934,.406,16.0,.623,.063,.232,.156,.173,.377,.427,.579,.426,.474,.333,.371,.241,.906,.000,0,.279,.422,2,0,
