Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010-11,20,IND,NBA,SG,61.0,19.0,1265.0,179.0,395.0,0.453,41.0,138.0,0.297,138.0,257.0,0.537,0.505,77.0,101.0,0.762,37.0,187.0,224.0,65.0,62.0,26.0,70.0,127.0,476.0,0.0,
2011-12,21,IND,NBA,SG,66.0,66.0,1958.0,281.0,639.0,0.44,90.0,234.0,0.385,191.0,405.0,0.472,0.51,146.0,182.0,0.802,56.0,314.0,370.0,158.0,108.0,38.0,117.0,191.0,798.0,0.0,
2012-13,22,IND,NBA,SF,79.0,79.0,2972.0,493.0,1176.0,0.419,170.0,469.0,0.362,323.0,707.0,0.457,0.491,221.0,274.0,0.807,88.0,515.0,603.0,327.0,143.0,51.0,233.0,227.0,1377.0,1.0,"DPOY-8,MIP-1,AS,NBA3,DEF2"
2013-14,23,IND,NBA,SF,80.0,80.0,2898.0,577.0,1362.0,0.424,182.0,500.0,0.364,395.0,862.0,0.458,0.49,401.0,464.0,0.864,64.0,478.0,542.0,283.0,151.0,22.0,224.0,198.0,1737.0,1.0,"MVP-9,DPOY-7,AS,NBA3,DEF1"
2014-15,24,IND,NBA,SF,6.0,0.0,91.0,18.0,49.0,0.367,9.0,22.0,0.409,9.0,27.0,0.333,0.459,8.0,11.0,0.727,4.0,18.0,22.0,6.0,5.0,1.0,12.0,11.0,53.0,0.0,
2015-16,25,IND,NBA,SF,81.0,81.0,2819.0,605.0,1449.0,0.418,210.0,566.0,0.371,395.0,883.0,0.447,0.49,454.0,528.0,0.86,79.0,484.0,563.0,329.0,152.0,29.0,265.0,230.0,1874.0,0.0,"AS,NBA3,DEF2"
2016-17,26,IND,NBA,SF,75.0,75.0,2689.0,622.0,1348.0,0.461,195.0,496.0,0.393,427.0,852.0,0.501,0.534,336.0,374.0,0.898,58.0,434.0,492.0,251.0,119.0,27.0,220.0,206.0,1775.0,0.0,AS
2017-18,27,OKC,NBA,SF,79.0,79.0,2891.0,576.0,1340.0,0.43,244.0,609.0,0.401,332.0,731.0,0.454,0.521,338.0,411.0,0.822,72.0,375.0,447.0,263.0,161.0,39.0,212.0,233.0,1734.0,0.0,"DPOY-4,AS,NBA3"
2018-19,28,OKC,NBA,SF,77.0,77.0,2841.0,707.0,1614.0,0.438,292.0,757.0,0.386,415.0,857.0,0.484,0.529,453.0,540.0,0.839,105.0,523.0,628.0,318.0,170.0,34.0,205.0,214.0,2159.0,1.0,"MVP-3,DPOY-3,AS,NBA1,DEF1"
2019-20,29,LAC,NBA,SF,48.0,48.0,1419.0,343.0,782.0,0.439,157.0,381.0,0.412,186.0,401.0,0.464,0.539,190.0,217.0,0.876,24.0,248.0,272.0,185.0,68.0,20.0,125.0,113.0,1033.0,0.0,
2020-21,30,LAC,NBA,SF,54.0,54.0,1821.0,445.0,953.0,0.467,171.0,416.0,0.411,274.0,537.0,0.51,0.557,198.0,228.0,0.868,45.0,314.0,359.0,280.0,62.0,24.0,179.0,132.0,1259.0,0.0,"AS,NBA3"
2021-22,31,LAC,NBA,PF,31.0,31.0,1077.0,268.0,636.0,0.421,91.0,257.0,0.354,177.0,379.0,0.467,0.493,127.0,148.0,0.858,12.0,201.0,213.0,176.0,67.0,13.0,126.0,74.0,754.0,0.0,
2022-23,32,LAC,NBA,SF,56.0,56.0,1939.0,459.0,1004.0,0.457,158.0,426.0,0.371,301.0,578.0,0.521,0.536,256.0,294.0,0.871,45.0,297.0,342.0,288.0,83.0,20.0,176.0,159.0,1332.0,1.0,AS
2023-24,33,LAC,NBA,PF,74.0,74.0,2502.0,582.0,1236.0,0.471,243.0,588.0,0.413,339.0,648.0,0.523,0.569,264.0,291.0,0.907,37.0,351.0,388.0,262.0,113.0,37.0,153.0,202.0,1671.0,0.0,AS
2024-25,34,PHI,NBA,PF,41.0,41.0,1334.0,245.0,570.0,0.43,96.0,268.0,0.358,149.0,302.0,0.493,0.514,79.0,97.0,0.814,24.0,195.0,219.0,178.0,75.0,20.0,106.0,101.0,665.0,0.0,
2025-26,35,PHI,NBA,PF,1.0,1.0,21.0,2.0,9.0,0.222,1.0,4.0,0.25,1.0,5.0,0.2,0.278,4.0,7.0,0.571,0.0,7.0,7.0,3.0,0.0,2.0,1.0,0.0,9.0,0.0,
16 Yrs,16 Yrs,16 Yrs,16 Yrs,,909.0,861.0,30537.0,6402.0,14562.0,0.44,2350.0,6131.0,0.383,4052.0,8431.0,0.481,0.52,3552.0,4167.0,0.852,750.0,4941.0,5691.0,3372.0,1539.0,403.0,2424.0,2418.0,18706.0,4.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,78.0,2755.0,578.0,1314.0,0.44,212.0,553.0,0.383,366.0,761.0,0.481,0.52,320.0,376.0,0.852,68.0,446.0,513.0,304.0,139.0,36.0,219.0,218.0,1687.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),,448.0,400.0,14692.0,2775.0,6418.0,0.432,897.0,2425.0,0.37,1878.0,3993.0,0.47,0.502,1643.0,1934.0,0.85,386.0,2430.0,2816.0,1419.0,740.0,194.0,1141.0,1190.0,8090.0,2.0,
LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),,263.0,263.0,8758.0,2097.0,4611.0,0.455,820.0,2068.0,0.397,1277.0,2543.0,0.502,0.544,1035.0,1178.0,0.879,163.0,1411.0,1574.0,1191.0,393.0,114.0,759.0,680.0,6049.0,1.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,156.0,156.0,5732.0,1283.0,2954.0,0.434,536.0,1366.0,0.392,747.0,1588.0,0.47,0.525,791.0,951.0,0.832,177.0,898.0,1075.0,581.0,331.0,73.0,417.0,447.0,3893.0,1.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,42.0,42.0,1355.0,247.0,579.0,0.427,97.0,272.0,0.357,150.0,307.0,0.489,0.51,83.0,104.0,0.798,24.0,202.0,226.0,181.0,75.0,22.0,107.0,101.0,674.0,0.0,
