Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,21,DET,NBA,SG,73.0,9.0,1463.0,7.0,15.9,0.443,2.8,6.6,0.415,4.3,9.2,0.463,0.53,2.2,2.6,0.855,0.7,5.3,6.0,4.2,1.5,0.4,2.4,2.9,19.0,108.0,109.0,
2018-19,22,DET,NBA,SG,63.0,10.0,1437.0,7.8,17.8,0.438,3.6,9.2,0.394,4.2,8.6,0.486,0.54,1.7,2.1,0.836,0.4,5.9,6.3,3.9,0.9,0.3,2.0,3.2,21.0,110.0,112.0,
2019-20,23,DET,NBA,SG,28.0,25.0,922.0,8.1,18.2,0.442,3.9,9.8,0.399,4.2,8.5,0.491,0.548,3.6,4.0,0.893,0.5,4.7,5.2,6.1,0.6,0.3,2.3,3.5,23.6,117.0,117.0,
2020-21,24,LAC,NBA,SG,63.0,17.0,1232.0,7.9,16.6,0.476,4.0,9.0,0.446,3.9,7.6,0.511,0.597,1.0,1.2,0.839,0.6,5.9,6.5,4.2,0.9,0.4,1.9,3.7,20.9,117.0,114.0,
2021-22,25,LAC,NBA,SG,70.0,13.0,1919.0,7.3,16.3,0.449,4.9,10.8,0.449,2.5,5.5,0.449,0.598,1.8,2.0,0.896,0.5,5.3,5.8,3.7,1.1,0.2,1.5,2.6,21.3,119.0,113.0,6MOY-5
2022-23,26,2TM,NBA,SG,59.0,14.0,1315.0,6.9,14.0,0.492,4.9,9.9,0.494,2.0,4.2,0.487,0.666,1.4,1.4,0.949,0.6,5.3,5.8,3.3,1.2,0.2,1.7,3.0,20.1,128.0,116.0,
2022-23,26,LAC,NBA,SG,35.0,11.0,725.0,6.6,14.3,0.464,4.0,8.9,0.447,2.6,5.3,0.494,0.604,1.3,1.4,0.95,0.4,5.2,5.6,2.5,1.3,0.3,2.0,3.2,18.5,114.0,117.0,
2022-23,26,MEM,NBA,SG,24.0,3.0,590.0,7.2,13.8,0.526,6.0,11.0,0.54,1.3,2.7,0.471,0.743,1.4,1.5,0.947,0.7,5.3,6.0,4.3,1.0,0.1,1.3,2.8,21.9,146.0,115.0,
2023-24,27,MEM,NBA,SG,39.0,22.0,999.0,6.9,15.4,0.448,5.2,11.6,0.45,1.7,3.8,0.442,0.617,2.0,2.2,0.889,0.5,5.0,5.5,6.7,1.0,0.1,2.6,1.9,21.0,121.0,119.0,
2024-25,28,MEM,NBA,SG,65.0,11.0,1472.0,6.5,13.6,0.478,3.6,8.2,0.433,2.9,5.4,0.547,0.609,1.6,1.8,0.895,1.2,4.6,5.8,6.8,1.6,0.2,2.3,1.9,18.2,127.0,116.0,
2025-26,29,ATL,NBA,SG,13.0,0.0,291.0,5.8,12.0,0.486,3.1,7.1,0.432,2.8,4.9,0.567,0.615,1.9,2.1,0.923,1.3,3.1,4.4,4.2,2.1,0.2,2.6,2.9,16.7,116.0,116.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,473.0,121.0,11050.0,7.2,15.8,0.458,4.1,9.3,0.438,3.2,6.5,0.486,0.587,1.8,2.1,0.882,0.7,5.2,5.9,4.7,1.2,0.3,2.1,2.8,20.4,118.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,168.0,41.0,3876.0,7.4,16.0,0.46,4.4,9.9,0.448,3.0,6.2,0.48,0.598,1.4,1.6,0.891,0.5,5.5,6.0,3.6,1.1,0.2,1.8,3.0,20.6,118.0,114.0,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,164.0,44.0,3822.0,7.6,17.2,0.441,3.4,8.4,0.402,4.2,8.8,0.478,0.539,2.4,2.7,0.863,0.5,5.4,5.9,4.6,1.1,0.4,2.2,3.1,20.9,111.0,112.0,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,128.0,36.0,3061.0,6.8,14.2,0.477,4.6,9.9,0.462,2.2,4.4,0.509,0.637,1.7,1.9,0.901,0.9,4.9,5.7,6.3,1.3,0.1,2.2,2.1,19.8,128.0,117.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,13.0,0.0,291.0,5.8,12.0,0.486,3.1,7.1,0.432,2.8,4.9,0.567,0.615,1.9,2.1,0.923,1.3,3.1,4.4,4.2,2.1,0.2,2.6,2.9,16.7,116.0,116.0,
