0
2006-07 NBA 9.5 (2nd)
2007-08 NBA 6.9 (14th)
2008-09 NBA 7.0 (15th)
Career 7.0 (82nd)
Career NBA 7.0 (81st)
Career Playoffs 9.7 (27th)
Career NBA Playoffs 9.7 (27th)
