"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,25,MIL,NBA,EC1,MIA,W (4-0),3.0,4.0,1.0,0.3,0.3,0.7,0.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,
2020-21,25,MIL,NBA,ECS,BRK,W (4-3),2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2020-21,25,MIL,NBA,ECF,ATL,W (4-2),2.0,4.5,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,
2020-21,25,MIL,NBA,FIN,PHO,W (4-2),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,27,CLE,NBA,EC1,ORL,W (4-3),5.0,9.6,3.4,1.4,1.2,0.0,0.0,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,,0.75,2.0,2.0,1.0,1.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,17.0,
2023-24,27,CLE,NBA,ECS,BOS,L (1-4),5.0,15.2,3.2,1.0,0.6,0.0,0.0,5.0,19.0,0.263,5.0,17.0,0.294,0.0,2.0,0.0,0.395,1.0,1.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,4.0,16.0,
2024-25,28,CLE,NBA,EC1,MIA,W (4-0),4.0,20.5,5.3,2.0,1.8,0.5,0.5,7.0,18.0,0.389,7.0,18.0,0.389,0.0,0.0,,0.583,0.0,0.0,,3.0,5.0,8.0,7.0,2.0,2.0,2.0,6.0,21.0,
2024-25,28,CLE,NBA,ECS,IND,L (1-4),4.0,19.5,6.3,3.0,1.8,0.5,0.0,8.0,22.0,0.364,7.0,21.0,0.333,1.0,1.0,1.0,0.523,2.0,3.0,0.667,4.0,8.0,12.0,7.0,2.0,0.0,0.0,12.0,25.0,
3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),3 Yrs (8 Series),6-2,26.0,12.0,3.2,1.4,0.9,0.3,0.1,27.0,76.0,0.355,25.0,71.0,0.352,2.0,5.0,0.4,0.52,5.0,6.0,0.833,10.0,27.0,37.0,24.0,8.0,2.0,3.0,29.0,84.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),3-0,12.0,11.8,3.4,1.3,1.2,0.3,0.2,13.0,31.0,0.419,13.0,31.0,0.419,0.0,0.0,,0.629,2.0,2.0,1.0,4.0,12.0,16.0,14.0,4.0,2.0,2.0,12.0,41.0,
ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),ECS (3 Series),1-2,11.0,14.6,3.7,1.5,0.9,0.2,0.0,13.0,43.0,0.302,12.0,39.0,0.308,1.0,4.0,0.25,0.442,3.0,4.0,0.75,5.0,12.0,17.0,10.0,2.0,0.0,1.0,16.0,41.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,2.0,4.5,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
