"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,23,MIA,NBA,SF,35,0,487,.434,6.7,.969,.434,.279,.132,.124,.031,.448,.607,.278,.529,.188,.000,.429,.124,15,.250,.000,0,0,
2003-04,24,GSW,NBA,SF,10,0,63,.650,4.9,1.000,.500,.250,.200,.050,.000,.650,.700,.600,.500,1.000,,.615,.150,2,,,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,45,0,550,.463,5.8,.973,.443,.275,.141,.114,.027,.476,.621,.317,.524,.235,.000,.464,.128,17,.250,.000,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1002,.463,5.8,.973,.443,.275,.141,.114,.027,.476,.621,.317,.524,.235,.000,.464,.128,31,.250,.000,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,35,0,487,.434,6.7,.969,.434,.279,.132,.124,.031,.448,.607,.278,.529,.188,.000,.429,.124,15,.250,.000,0,0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,10,0,63,.650,4.9,1.000,.500,.250,.200,.050,.000,.650,.700,.600,.500,1.000,,.615,.150,2,,,0,0,
