Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,19,LAL,NBA,SG,6.0,1.0,81.0,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,
2020-21,20,LAL,NBA,SG,65.0,4.0,1304.0,12.9,0.536,0.268,0.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,-0.1,2.2,2.1,0.078,-2.6,1.5,-1.2,0.3,
2021-22,21,LAL,NBA,SG,60.0,19.0,1511.0,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,
2022-23,22,UTA,NBA,SG,65.0,20.0,1313.0,13.7,0.508,0.331,0.274,3.4,13.7,8.6,27.4,1.5,1.9,15.5,25.9,-0.3,1.1,0.8,0.029,-1.1,-0.5,-1.6,0.2,
2023-24,23,UTA,NBA,PG,51.0,11.0,1009.0,13.4,0.503,0.391,0.234,2.3,10.8,6.6,25.5,2.2,1.7,11.2,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,
2024-25,24,CHI,NBA,SG,58.0,0.0,724.0,13.8,0.567,0.419,0.337,2.8,11.5,7.2,16.1,1.4,1.3,10.7,21.6,0.6,0.5,1.1,0.075,-1.4,-1.1,-2.4,-0.1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,305.0,55.0,5942.0,12.8,0.519,0.343,0.261,2.7,11.9,7.3,20.9,1.9,1.6,13.6,22.3,0.3,5.7,6.0,0.049,-2.0,0.0,-2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1598.0,12.8,0.519,0.343,0.261,2.7,11.9,7.3,20.9,1.9,1.6,13.6,22.3,0.1,1.5,1.6,0.049,-2.0,0.0,-2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,131.0,24.0,2896.0,11.9,0.519,0.308,0.244,2.4,11.5,7.0,17.4,2.2,1.6,14.2,20.3,-0.3,3.6,3.3,0.054,-2.9,0.6,-2.3,-0.2,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,116.0,31.0,2322.0,13.6,0.506,0.357,0.257,2.9,12.5,7.8,26.6,1.8,1.8,13.7,25.0,0.0,1.6,1.6,0.033,-1.0,-0.4,-1.4,0.3,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,58.0,0.0,724.0,13.8,0.567,0.419,0.337,2.8,11.5,7.2,16.1,1.4,1.3,10.7,21.6,0.6,0.5,1.1,0.075,-1.4,-1.1,-2.4,-0.1,
