"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2019-20,19,LAL,NBA,SG,6.0,1.0,81.0,0.467,0.588,0.308,0.533,0.5,0.535,0.133,0.433,101.0,112.0,86.0,101.0,65.0,95.0,51.0,113.0,0.3,-1.9,
2020-21,20,LAL,NBA,SG,65.0,4.0,1304.0,0.458,0.522,0.282,0.496,0.775,0.536,0.264,0.268,98.0,99.0,77.0,92.0,100.0,94.0,107.0,68.0,-41.1,-39.1,
2021-22,21,LAL,NBA,SG,60.0,19.0,1511.0,0.416,0.492,0.269,0.462,0.8,0.503,0.232,0.338,90.0,92.0,76.0,87.0,103.0,89.0,94.0,85.0,-75.1,-74.3,
2022-23,22,UTA,NBA,SG,65.0,20.0,1313.0,0.419,0.485,0.286,0.467,0.75,0.508,0.274,0.331,88.0,89.0,79.0,86.0,96.0,87.0,103.0,85.0,-96.5,-100.6,
2023-24,23,UTA,NBA,PG,51.0,11.0,1009.0,0.396,0.438,0.33,0.46,0.807,0.503,0.234,0.391,83.0,80.0,90.0,84.0,103.0,87.0,96.0,99.0,-80.3,-79.0,
2024-25,24,CHI,NBA,SG,58.0,0.0,724.0,0.457,0.544,0.336,0.527,0.735,0.567,0.337,0.419,98.0,100.0,93.0,97.0,94.0,98.0,139.0,100.0,-9.1,-6.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,305.0,55.0,5942.0,0.427,0.494,0.299,0.478,0.771,0.519,0.261,0.343,91.0,92.0,83.0,89.0,99.0,90.0,104.0,87.0,-301.8,-300.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,131.0,24.0,2896.0,0.437,0.509,0.276,0.48,0.783,0.519,0.244,0.308,95.0,96.0,77.0,90.0,101.0,91.0,99.0,78.0,-115.9,-115.3,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,116.0,31.0,2322.0,0.409,0.466,0.306,0.464,0.773,0.506,0.257,0.357,86.0,85.0,84.0,85.0,99.0,87.0,100.0,91.0,-176.8,-179.6,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,58.0,0.0,724.0,0.457,0.544,0.336,0.527,0.735,0.567,0.337,0.419,98.0,100.0,93.0,97.0,94.0,98.0,139.0,100.0,-9.1,-6.0,
