Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,20,LAC,NBA,PG,12.0,0.0,27.7,3.0,6.3,0.474,0.1,0.1,1.0,2.9,6.3,0.467,0.48,1.4,1.8,0.81,1.3,3.3,4.7,4.8,0.6,0.5,1.9,2.6,7.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,28,BRK,NBA,PG,12.0,10.0,27.1,3.7,7.2,0.512,0.1,0.1,1.0,3.6,7.1,0.506,0.517,2.3,3.1,0.73,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7,
2014-15,29,GSW,NBA,PG,21.0,0.0,17.9,2.0,3.8,0.532,0.0,0.0,0.0,2.0,3.7,0.538,0.532,1.0,1.2,0.84,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0,
2015-16,30,GSW,NBA,PG,24.0,7.0,21.4,3.4,7.0,0.488,0.0,0.0,0.0,3.4,7.0,0.491,0.488,1.3,1.5,0.865,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2,
2016-17,31,GSW,NBA,PG,14.0,0.0,15.7,2.4,4.2,0.576,0.0,0.0,,2.4,4.2,0.576,0.576,0.4,0.5,0.714,0.7,1.4,2.1,1.4,0.4,0.1,0.7,1.7,5.2,
2017-18,32,GSW,NBA,PG,21.0,0.0,17.2,2.8,5.2,0.536,0.0,0.0,0.0,2.8,5.2,0.541,0.536,1.0,1.2,0.88,0.5,1.7,2.2,1.5,0.3,0.0,0.8,1.6,6.7,
2018-19,33,GSW,NBA,PG,22.0,2.0,14.6,1.5,3.4,0.453,0.0,0.1,0.0,1.5,3.3,0.466,0.453,1.0,1.1,0.84,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,126.0,19.0,19.4,2.6,5.2,0.507,0.0,0.1,0.286,2.6,5.1,0.509,0.508,1.2,1.4,0.819,0.7,2.0,2.6,2.4,0.4,0.2,1.0,1.9,6.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (5 Yrs),GSW (5 Yrs),GSW (5 Yrs),GSW (5 Yrs),,102.0,9.0,17.6,2.5,4.8,0.511,0.0,0.0,0.0,2.5,4.8,0.516,0.511,1.0,1.2,0.849,0.6,1.7,2.3,2.0,0.4,0.2,0.8,1.7,5.9,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,12.0,0.0,27.7,3.0,6.3,0.474,0.1,0.1,1.0,2.9,6.3,0.467,0.48,1.4,1.8,0.81,1.3,3.3,4.7,4.8,0.6,0.5,1.9,2.6,7.5,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,12.0,10.0,27.1,3.7,7.2,0.512,0.1,0.1,1.0,3.6,7.1,0.506,0.517,2.3,3.1,0.73,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7,
