Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,23,CLE,NBA,C,13.0,0.0,238.0,31.0,50.0,0.62,0.0,0.0,,31.0,50.0,0.62,0.62,26.0,37.0,0.703,18.0,40.0,58.0,3.0,9.0,2.0,6.0,50.0,88.0,0.0,
2006-07,24,CLE,NBA,C,20.0,0.0,447.0,46.0,90.0,0.511,0.0,4.0,0.0,46.0,86.0,0.535,0.511,27.0,48.0,0.563,46.0,73.0,119.0,11.0,21.0,11.0,20.0,53.0,119.0,0.0,
2007-08,25,CLE,NBA,C,13.0,0.0,240.0,22.0,54.0,0.407,0.0,0.0,,22.0,54.0,0.407,0.407,9.0,21.0,0.429,20.0,47.0,67.0,9.0,8.0,1.0,9.0,30.0,53.0,0.0,
2008-09,26,CLE,NBA,PF,14.0,14.0,420.0,41.0,82.0,0.5,0.0,0.0,,41.0,82.0,0.5,0.5,15.0,22.0,0.682,41.0,49.0,90.0,8.0,18.0,16.0,15.0,49.0,97.0,0.0,
2009-10,27,CLE,NBA,PF,11.0,0.0,255.0,20.0,48.0,0.417,0.0,1.0,0.0,20.0,47.0,0.426,0.417,23.0,31.0,0.742,22.0,49.0,71.0,7.0,11.0,9.0,12.0,38.0,63.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,33,GSW,NBA,C,17.0,0.0,93.0,5.0,14.0,0.357,0.0,0.0,,5.0,14.0,0.357,0.357,10.0,19.0,0.526,12.0,9.0,21.0,13.0,2.0,2.0,2.0,17.0,20.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,88.0,14.0,1693.0,165.0,338.0,0.488,0.0,5.0,0.0,165.0,333.0,0.495,0.488,110.0,178.0,0.618,159.0,267.0,426.0,51.0,69.0,41.0,64.0,237.0,440.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1578.0,154.0,315.0,0.488,0.0,5.0,0.0,154.0,310.0,0.495,0.488,103.0,166.0,0.618,148.0,249.0,397.0,48.0,64.0,38.0,60.0,221.0,410.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (5 Yrs),CLE (5 Yrs),CLE (5 Yrs),CLE (5 Yrs),,71.0,14.0,1600.0,160.0,324.0,0.494,0.0,5.0,0.0,160.0,319.0,0.502,0.494,100.0,159.0,0.629,147.0,258.0,405.0,38.0,67.0,39.0,62.0,220.0,420.0,0.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,17.0,0.0,93.0,5.0,14.0,0.357,0.0,0.0,,5.0,14.0,0.357,0.357,10.0,19.0,0.526,12.0,9.0,21.0,13.0,2.0,2.0,2.0,17.0,20.0,0.0,
