Season,Team,Lg,Salary
2010-11,Portland Trail Blazers,NBA,"$1,645,440"
2011-12,Portland Trail Blazers,NBA,"$1,768,800"
2012-13,Portland Trail Blazers,NBA,"$1,892,280"
2014-15,New Orleans Pelicans,NBA,"$981,084"
2015-16,New Orleans Pelicans,NBA,"$1,100,000"
2016-17,Miami Heat,NBA,"$1,227,000"
2017-18,Miami Heat,NBA,"$1,974,159"
Career,(may be incomplete),,"$10,588,763"
